h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.16684378320935175,0.16365568544102024,0.12380446333687574,0.13018065887353872,0.14293304994686507,0.17906482465462276,0.21891604675876727,0.3437832093517535,0.29383634431455896,0.3400637619553667,0.21785334750265678,0.24229543039319879,0.2534537725823591,0.2635494155154091,0.3336875664187035,0.25132837407013814,0.2082890541976621,0.24814027630180663,0.24760892667375128,0.30977683315621685,0.2964930924548353,0.1950053134962806,0.21253985122210411,0.22422954303931997
0.19341126461211477,0.1609989373007439,0.11849096705632306,0.12167906482465456,0.13496280552603607,0.17747077577045692,0.24070138150903295,0.308182784272051,0.41392136025504767,0.281615302869288,0.20775770456960677,0.17587672688629127,0.25132837407013814,0.31030818278427197,0.2832093517534538,0.2433581296493093,0.20669500531349627,0.2555791710945803,0.3533475026567482,0.38682252922422955,0.2401700318809776,0.18916046758767277,0.2343251859723698,0.2157279489904358
0.21307120085015943,0.1477151965993624,0.11530286928799156,0.15143464399574924,0.14505844845908608,0.20403825717321994,0.22422954303931997,0.3150903294367693,0.37938363443145584,0.23804463336875661,0.20669500531349627,0.22369819341126462,0.2523910733262486,0.3108395324123273,0.30233793836344314,0.281615302869288,0.20138150903294358,0.2619553666312433,0.334750265674814,0.29436769394261414,0.2699256110520723,0.2157279489904358,0.2205100956429331,0.21413390010626995
0.18916046758767277,0.1354941551540914,0.12380446333687574,0.1354941551540914,0.15674814027630174,0.18809776833156208,0.21625929861849094,0.3421891604675877,0.320403825717322,0.30552603613177465,0.19075451647183841,0.1838469713071201,0.2598299681190223,0.3480340063761955,0.47715196599362375,0.34962805526036134,0.2104144527098831,0.2699256110520723,0.2699256110520723,0.2720510095642933,0.2502656748140276,0.18331562167906476,0.19978746014877793,0.19659936238044626
0.18225292242295424,0.1487778958554729,0.11742826780021257,0.1253985122210414,0.14718384697130707,0.19234856535600425,0.2226354941551541,0.37619553666312433,0.47927736450584474,0.4107332624867162,0.2465462274176408,0.1684378320935176,0.28267800212539845,0.3809776833156217,0.29117959617428263,0.344845908607864,0.22954303931987244,0.23963868225292245,0.2964930924548353,0.25292242295430395,0.2555791710945803,0.20775770456960677,0.19978746014877793,0.1795961742826779
0.18544102019128594,0.16365568544102024,0.13390010626992557,0.13496280552603607,0.1663124335812964,0.18437832093517545,0.2093517534537726,0.38735387885228467,0.4404888416578107,0.2635494155154091,0.20882040382571726,0.2279489904357066,0.26461211477151964,0.38416578108395316,0.25398512221041447,0.3565356004250797,0.2412327311370881,0.23591923485653563,0.27736450584484595,0.2566418703506908,0.28055260361317746,0.19659936238044626,0.2401700318809776,0.2205100956429331
0.20031880977683308,0.15568544102019125,0.12380446333687574,0.13496280552603607,0.16790648246546225,0.2215727948990436,0.22104144527098826,0.35919234856535603,0.3129649309245483,0.22954303931987244,0.19872476089266744,0.25398512221041447,0.2577045696068013,0.414452709883103,0.22369819341126462,0.3475026567481402,0.20988310308182775,0.26301806588735377,0.26939426142401696,0.28267800212539845,0.2226354941551541,0.1859723698193411,0.20456960680127528,0.18650371944739644
0.1732199787460149,0.1551540913921361,0.12805526036131773,0.14718384697130707,0.15409139213602557,0.20403825717321994,0.21413390010626995,0.3289054197662062,0.322529224229543,0.23007438894792778,0.21413390010626995,0.2444208289054198,0.28746014877789583,0.28746014877789583,0.2502656748140276,0.35759829968119017,0.21625929861849094,0.23379383634431464,0.2863974495217853,0.2598299681190223,0.26248671625929865,0.18862911795961743,0.2226354941551541,0.20031880977683308
0.18437832093517545,0.14346439957492024,0.13496280552603607,0.14187035069075457,0.15674814027630174,0.1960680127523911,0.2082890541976621,0.3799149840595112,0.46439957492029754,0.21200850159404894,0.19978746014877793,0.21625929861849094,0.2433581296493093,0.24601487778958545,0.28746014877789583,0.30233793836344314,0.22210414452709876,0.2832093517534538,0.2534537725823591,0.27151965993623794,0.2136025504782146,0.24388947927736446,0.2136025504782146,0.21253985122210411
0.18916046758767277,0.14665249734325192,0.12592986184909674,0.14187035069075457,0.17693942614240177,0.17215727948990442,0.22369819341126462,0.4218916046758767,0.40648246546227423,0.1849096705632306,0.19128586609989376,0.20456960680127528,0.23963868225292245,0.22635494155154096,0.2704569606801275,0.31190223166843783,0.28480340063761944,0.34165781083953234,0.2619553666312433,0.29914984059511146,0.20988310308182775,0.21625929861849094,0.20775770456960677,0.20403825717321994
