h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.2704569606801275,0.21997874601487777,0.2608926673751328,0.2444208289054198,0.22210414452709876,0.20882040382571726,0.2412327311370881,0.2975557917109458,0.3554729011689692,0.29702444208289047,0.2534537725823591,0.27364505844845916,0.29914984059511146,0.20775770456960677,0.4229543039319872,0.29702444208289047,0.27736450584484595,0.3501594048884165,0.2523910733262486,0.24920297555791712,0.412327311370882,0.279489904357067,0.330499468650372,0.23113708820403828
0.2768331562167906,0.23485653560042513,0.26408076514346446,0.2391073326248671,0.22210414452709876,0.21838469713071193,0.2534537725823591,0.3087141339001063,0.3108395324123273,0.3071200850159405,0.22210414452709876,0.2614240170031881,0.29596174282677995,0.22369819341126462,0.28267800212539845,0.30765143464399564,0.2534537725823591,0.30340063761955366,0.22422954303931997,0.2885228480340063,0.3219978746014878,0.25132837407013814,0.308182784272051,0.24920297555791712
0.2332624867162593,0.23007438894792778,0.2720510095642933,0.25504782146652494,0.23219978746014877,0.21785334750265678,0.24814027630180663,0.2704569606801275,0.3565356004250797,0.2784272051009565,0.24176408076514344,0.27364505844845916,0.29383634431455896,0.2226354941551541,0.2518597236981935,0.3028692879914983,0.2545164718384696,0.2635494155154091,0.23273113708820395,0.26036131774707766,0.32093517534537713,0.24920297555791712,0.2895855472901168,0.24601487778958545
0.23698193411264612,0.25132837407013814,0.2667375132837406,0.23379383634431464,0.24229543039319879,0.20988310308182775,0.2401700318809776,0.265143464399575,0.3108395324123273,0.2619553666312433,0.23538788522848028,0.2933049946865036,0.31030818278427197,0.2502656748140276,0.2082890541976621,0.2763018065887353,0.23166843783209343,0.25504782146652494,0.2157279489904358,0.25398512221041447,0.36184909670563237,0.23060573857598293,0.2964930924548353,0.21891604675876727
0.2502656748140276,0.23113708820403828,0.2608926673751328,0.23273113708820395,0.23007438894792778,0.21200850159404894,0.25398512221041447,0.2832093517534538,0.33740701381509036,0.3108395324123273,0.22954303931987244,0.2587672688629118,0.29914984059511146,0.2454835281615303,0.1950053134962806,0.30658873538788517,0.23166843783209343,0.25929861849096697,0.24388947927736446,0.27151965993623794,0.29914984059511146,0.22529224229543046,0.30127523910733267,0.2502656748140276
0.2598299681190223,0.20988310308182775,0.2598299681190223,0.21679064824654629,0.21838469713071193,0.20031880977683308,0.2853347502656748,0.31562167906482463,0.3538788522848033,0.291710945802338,0.24973432518597227,0.26939426142401696,0.3459086078639745,0.22316684378320928,0.22529224229543046,0.30658873538788517,0.23060573857598293,0.2720510095642933,0.24760892667375128,0.26780021253985115,0.2555791710945803,0.21679064824654629,0.3087141339001063,0.27577045696068014
0.22422954303931997,0.20722635494155162,0.22635494155154096,0.22476089266737512,0.22210414452709876,0.31190223166843783,0.2619553666312433,0.3087141339001063,0.3533475026567482,0.2391073326248671,0.27789585547290113,0.28480340063761944,0.3092454835281615,0.21785334750265678,0.22369819341126462,0.30552603613177465,0.2412327311370881,0.2518597236981935,0.2226354941551541,0.2523910733262486,0.2667375132837406,0.2114771519659936,0.27577045696068014,0.32306057385759834
0.20563230605738578,0.23219978746014877,0.2104144527098831,0.2401700318809776,0.22316684378320928,0.2258235919234856,0.25611052072263546,0.2964930924548353,0.32093517534537713,0.24388947927736446,0.2093517534537726,0.257173219978746,0.2895855472901168,0.20510095642933043,0.21253985122210411,0.30233793836344314,0.265143464399575,0.30605738575983,0.2332624867162593,0.24601487778958545,0.36716259298618487,0.2343251859723698,0.257173219978746,0.30499468650371947
0.3140276301806588,0.2332624867162593,0.21200850159404894,0.24814027630180663,0.20085015940488843,0.21625929861849094,0.2853347502656748,0.30021253985122215,0.28480340063761944,0.2433581296493093,0.21307120085015943,0.26726886291179597,0.30127523910733267,0.20085015940488843,0.1960680127523911,0.3018065887353878,0.24760892667375128,0.2683315621679065,0.2444208289054198,0.2731137088204038,0.28480340063761944,0.24176408076514344,0.2683315621679065,0.29914984059511146
0.25611052072263546,0.21625929861849094,0.23113708820403828,0.23857598299681196,0.23379383634431464,0.20669500531349627,0.2895855472901168,0.29861849096705634,0.30765143464399564,0.24707757704569613,0.23963868225292245,0.26301806588735377,0.2082890541976621,0.20244420828905427,0.2157279489904358,0.3150903294367693,0.2619553666312433,0.265143464399575,0.22210414452709876,0.28108395324123264,0.26036131774707766,0.2332624867162593,0.26886291179596183,0.25504782146652494
0.2614240170031881,0.2114771519659936,0.22104144527098826,0.22635494155154096,0.2215727948990436,0.1981934112646121,0.281615302869288,0.320403825717322,0.26301806588735377,0.3172157279489905,0.27577045696068014,0.2975557917109458,0.1971307120085016,0.18862911795961743,0.24973432518597227,0.30977683315621685,0.26036131774707766,0.2444208289054198,0.25504782146652494,0.2401700318809776,0.2577045696068013,0.2258235919234856,0.2927736450584485,0.2720510095642933
