h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.23751328374070146,0.20988310308182775,0.20297555791710944,0.19447396386822527,0.18809776833156208,0.18650371944739644,0.23963868225292245,0.3554729011689692,0.4617428267800212,0.2895855472901168,0.25398512221041447,0.16259298618490975,0.31030818278427197,0.31030818278427197,0.24601487778958545,0.3352816153028693,0.37725823591923485,0.32093517534537713,0.31030818278427197,0.3257173219978745,0.3140276301806588,0.2598299681190223,0.25398512221041447,0.25611052072263546
0.2598299681190223,0.2279489904357066,0.22210414452709876,0.20085015940488843,0.17906482465462276,0.18278427205100958,0.25929861849096697,0.349096705632306,0.41551540913921353,0.2832093517534538,0.25823591923485645,0.21625929861849094,0.29861849096705634,0.30552603613177465,0.2656748140276301,0.3172157279489905,0.37247608926673753,0.3400637619553667,0.2720510095642933,0.349096705632306,0.31455897980871417,0.2784272051009565,0.2534537725823591,0.25292242295430395
0.23963868225292245,0.25132837407013814,0.22210414452709876,0.1870350690754516,0.19128586609989376,0.18119022316684374,0.27364505844845916,0.3405951115834218,0.4383634431455897,0.3315621679064825,0.2268862911795961,0.20669500531349627,0.3310308182784272,0.291710945802338,0.30233793836344314,0.3092454835281615,0.363443145589798,0.3289054197662062,0.2927736450584485,0.334750265674814,0.30765143464399564,0.2720510095642933,0.23060573857598293,0.25929861849096697
0.21679064824654629,0.25292242295430395,0.20882040382571726,0.18012752391073325,0.17481402763018059,0.20138150903294358,0.25929861849096697,0.42348565356004253,0.44792773645058437,0.31668437832093516,0.20456960680127528,0.16471838469713077,0.3161530286928798,0.25504782146652494,0.30021253985122215,0.32996811902231665,0.3820403825717322,0.322529224229543,0.27364505844845916,0.34325185972369815,0.29383634431455896,0.27895855472901165,0.2226354941551541,0.2577045696068013
0.2412327311370881,0.21679064824654629,0.20297555791710944,0.16896918172157274,0.1737513283740701,0.2205100956429331,0.24495217853347495,0.36609989373007434,0.3942614240170032,0.35281615302869285,0.22848034006376194,0.20297555791710944,0.30765143464399564,0.20244420828905427,0.2933049946865036,0.31190223166843783,0.3719447396386822,0.3336875664187035,0.3007438894792773,0.31668437832093516,0.3150903294367693,0.2587672688629118,0.2587672688629118,0.2215727948990436
0.2205100956429331,0.22741764080765145,0.20244420828905427,0.17640807651434642,0.16524973432518592,0.19978746014877793,0.2157279489904358,0.3044633368756641,0.4086078639744952,0.339001062699256,0.20244420828905427,0.21200850159404894,0.29596174282677995,0.2258235919234856,0.2752391073326248,0.31455897980871417,0.3538788522848033,0.30605738575983,0.31243358129649296,0.30605738575983,0.30233793836344314,0.2964930924548353,0.26301806588735377,0.24707757704569613
0.20191285866099892,0.21253985122210411,0.18969181721572792,0.1950053134962806,0.15940488841657807,0.2391073326248671,0.21200850159404894,0.31880977683315614,0.37513283740701386,0.27789585547290113,0.19447396386822527,0.20085015940488843,0.28108395324123264,0.2226354941551541,0.29914984059511146,0.3161530286928798,0.36397449521785336,0.30233793836344314,0.40010626992561105,0.32093517534537713,0.26408076514346446,0.2598299681190223,0.27789585547290113,0.26301806588735377
0.22954303931987244,0.20191285866099892,0.19872476089266744,0.20403825717321994,0.18119022316684374,0.24070138150903295,0.24176408076514344,0.3719447396386822,0.34643995749202966,0.3480340063761955,0.19447396386822527,0.19394261424017012,0.2741764080765143,0.3018065887353878,0.3044633368756641,0.318278427205101,0.36716259298618487,0.3257173219978745,0.3427205100956428,0.3501594048884165,0.27258235919234847,0.26780021253985115,0.24760892667375128,0.25504782146652494
0.20669500531349627,0.19978746014877793,0.19234856535600425,0.20191285866099892,0.1530286928799149,0.2226354941551541,0.2619553666312433,0.31349628055260365,0.32837407013815084,0.32093517534537713,0.17428267800212544,0.25292242295430395,0.3108395324123273,0.3501594048884165,0.31030818278427197,0.5951115834218914,0.36928799149840585,0.3129649309245483,0.3071200850159405,0.320403825717322,0.2975557917109458,0.2731137088204038,0.2279489904357066,0.23538788522848028
0.2136025504782146,0.1806588735387886,0.19659936238044626,0.19978746014877793,0.15887353878852292,0.22369819341126462,0.2895855472901168,0.37725823591923485,0.31880977683315614,0.27736450584484595,0.16578108395324126,0.29436769394261414,0.3108395324123273,0.324654622741764,0.308182784272051,0.8177470775770458,0.3746014877789585,0.3289054197662062,0.31668437832093516,0.32093517534537713,0.32996811902231665,0.2598299681190223,0.2704569606801275,0.2614240170031881
