h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.257173219978746,0.20882040382571726,0.2566418703506908,0.20191285866099892,0.18809776833156208,0.1981934112646121,0.21997874601487777,0.2906482465462275,0.3358129649309245,0.36928799149840585,0.26461211477151964,0.2731137088204038,0.11105207226354938,0.08448459086078637,0.055260361317747024,0.18756641870350693,0.0,0.17693942614240177,0.26301806588735377,0.4367693942614241,0.3150903294367693,0.2412327311370881,0.257173219978746,0.2391073326248671
0.2656748140276301,0.20297555791710944,0.23166843783209343,0.21785334750265678,0.20138150903294358,0.2104144527098831,0.20669500531349627,0.3172157279489905,0.3358129649309245,0.3676939426142402,0.24814027630180663,0.16790648246546225,0.11052072263549423,0.1354941551540914,0.0770456960680127,0.12805526036131773,0.005844845908607833,0.19872476089266744,0.23857598299681196,0.38575982996811903,0.361317747077577,0.2619553666312433,0.281615302869288,0.24282678002125396
0.2566418703506908,0.21785334750265678,0.2279489904357066,0.20563230605738578,0.20775770456960677,0.19978746014877793,0.20138150903294358,0.28746014877789583,0.3963868225292242,0.3974495217853347,0.2784272051009565,0.17268862911795957,0.07917109458023389,0.048352816153028694,0.09192348565356005,0.1222104144527099,0.04994686503719453,0.23751328374070146,0.24760892667375128,0.37247608926673753,0.35494155154091384,0.27364505844845916,0.26461211477151964,0.24176408076514344
0.2747077577045696,0.21997874601487777,0.2401700318809776,0.18916046758767277,0.21253985122210411,0.2157279489904358,0.21997874601487777,0.2885228480340063,0.5371944739638681,0.38363443145589804,0.24973432518597227,0.1562167906482466,0.11158342189160472,0.08235919234856538,0.14558979808714143,0.17534537725823593,0.05313496280552603,0.20031880977683308,0.32837407013815084,0.34962805526036134,0.365568544102019,0.2906482465462275,0.29117959617428263,0.2667375132837406
0.24760892667375128,0.21679064824654629,0.22529224229543046,0.19341126461211477,0.23060573857598293,0.2104144527098831,0.22635494155154096,0.27736450584484595,0.37938363443145584,0.308182784272051,0.25398512221041447,0.18437832093517545,0.1684378320935176,0.1057385759829969,0.0759829968119022,0.051009564293305026,0.0616365568544102,0.22316684378320928,0.37300743889479265,0.32996811902231665,0.3831030818278427,0.22954303931987244,0.2683315621679065,0.27258235919234847
0.23857598299681196,0.21838469713071193,0.19978746014877793,0.17800212539851226,0.22848034006376194,0.2215727948990436,0.25398512221041447,0.3480340063761955,0.41392136025504767,0.32996811902231665,0.15940488841657807,0.14505844845908608,0.11370882040382572,0.07970244420828904,0.07013815090329437,0.16896918172157274,0.12964930924548357,0.19394261424017012,0.4282678002125399,0.31190223166843783,0.3995749202975557,0.22422954303931997,0.2391073326248671,0.30658873538788517
0.2518597236981935,0.21732199787460144,0.20085015940488843,0.1870350690754516,0.24920297555791712,0.2157279489904358,0.2401700318809776,0.3092454835281615,0.35972369819341116,0.35919234856535603,0.20085015940488843,0.14930924548352825,0.13496280552603607,0.09617428267800222,0.1312433581296494,0.21253985122210411,0.09776833156216788,0.24973432518597227,0.3421891604675877,0.32678002125398514,0.33634431455897984,0.22422954303931997,0.26886291179596183,0.303931987247609
0.2518597236981935,0.20403825717321994,0.24707757704569613,0.19287991498405943,0.23273113708820395,0.2290116896918173,0.24973432518597227,0.34165781083953234,0.30499468650371947,0.27895855472901165,0.19128586609989376,0.14080765143464408,0.21732199787460144,0.09139213602550489,0.09192348565356005,0.09723698193411272,0.11955366631243355,0.27895855472901165,0.3990435706695005,0.3480340063761955,0.29861849096705634,0.24070138150903295,0.27151965993623794,0.2709883103081828
0.23379383634431464,0.20510095642933043,0.2545164718384696,0.20138150903294358,0.25292242295430395,0.2226354941551541,0.25292242295430395,0.35972369819341116,0.40913921360255034,0.3650371944739638,0.3071200850159405,0.12380446333687574,0.16153028692879906,0.05313496280552603,0.14612114771519658,0.09245483528161538,0.18119022316684374,0.35972369819341116,0.3719447396386822,0.35600425079702436,0.2832093517534538,0.25398512221041447,0.2635494155154091,0.2635494155154091
0.2412327311370881,0.2114771519659936,0.22954303931987244,0.2226354941551541,0.24229543039319879,0.22741764080765145,0.28055260361317746,0.3113708820403825,0.40913921360255034,0.5712008501594048,0.20775770456960677,0.16046758767268857,0.18225292242295424,0.07863974495217854,0.06216790648246554,0.03719447396386818,0.10998937300743888,0.26301806588735377,0.430924548352816,0.34325185972369815,0.29224229543039315,0.2895855472901168,0.25132837407013814,0.2667375132837406
