h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.25929861849096697,0.2343251859723698,0.2454835281615303,0.2258235919234856,0.2215727948990436,0.20775770456960677,0.24388947927736446,0.3140276301806588,0.3501594048884165,0.27364505844845916,0.19659936238044626,0.06907545164718387,0.08554729011689687,0.05047821466524969,0.38841657810839536,0.23698193411264612,0.6073326248671624,0.2853347502656748,0.22635494155154096,0.22369819341126462,0.17640807651434642,0.17268862911795957,0.20244420828905427,0.23166843783209343
0.26939426142401696,0.25504782146652494,0.22369819341126462,0.1971307120085016,0.21200850159404894,0.20988310308182775,0.24229543039319879,0.3459086078639745,0.34165781083953234,0.28480340063761944,0.16365568544102024,0.08767268862911806,0.08501594048884172,0.0430393198724762,0.44314558979808705,0.2933049946865036,0.5095642933049945,0.3150903294367693,0.23379383634431464,0.22369819341126462,0.20616365568544093,0.1859723698193411,0.2343251859723698,0.24867162592986178
0.25929861849096697,0.2587672688629118,0.25132837407013814,0.22635494155154096,0.21625929861849094,0.19659936238044626,0.2433581296493093,0.33634431455897984,0.34856535600425087,0.2577045696068013,0.20510095642933043,0.1397449521785334,0.08182784272051004,0.04675876726886285,0.6089266737513283,0.2343251859723698,0.31243358129649296,0.30127523910733267,0.24388947927736446,0.18969181721572792,0.16471838469713077,0.1981934112646121,0.20988310308182775,0.23113708820403828
0.26620616365568545,0.2401700318809776,0.2412327311370881,0.2933049946865036,0.2258235919234856,0.17906482465462276,0.2465462274176408,0.28480340063761944,0.37566418703506904,0.2656748140276301,0.19659936238044626,0.1477151965993624,0.09617428267800222,0.05260361317747087,0.4580233793836344,0.24495217853347495,0.2853347502656748,0.27789585547290113,0.2587672688629118,0.18278427205100958,0.15887353878852292,0.20297555791710944,0.2290116896918173,0.22104144527098826
0.2454835281615303,0.38363443145589804,0.24814027630180663,0.28692879914984065,0.23645058448459078,0.17109458023379392,0.26886291179596183,0.28267800212539845,0.3947927736450583,0.22848034006376194,0.19075451647183841,0.08607863974495221,0.10148777895855472,0.1859723698193411,0.35069075451647186,0.24388947927736446,0.2842720510095643,0.40010626992561105,0.24920297555791712,0.17534537725823593,0.19287991498405943,0.1631243358129649,0.2136025504782146,0.2205100956429331
0.23963868225292245,0.2784272051009565,0.2146652497343251,0.2608926673751328,0.22635494155154096,0.1631243358129649,0.29011689691817216,0.2895855472901168,0.39532412327311367,0.20563230605738578,0.1631243358129649,0.08820403825717321,0.08182784272051004,0.1838469713071201,0.5191285866099893,0.23963868225292245,0.2656748140276301,0.281615302869288,0.27736450584484595,0.16471838469713077,0.22316684378320928,0.1870350690754516,0.20563230605738578,0.2391073326248671
0.23166843783209343,0.25611052072263546,0.2114771519659936,0.27577045696068014,0.20988310308182775,0.14027630180658873,0.2853347502656748,0.28692879914984065,0.3687566418703507,0.20191285866099892,0.14346439957492024,0.06323060573857604,0.05472901168969187,0.17693942614240177,0.7555791710945802,0.26248671625929865,0.2954303931987248,0.3480340063761955,0.26036131774707766,0.20403825717321994,0.29436769394261414,0.1981934112646121,0.19287991498405943,0.21679064824654629
0.2518597236981935,0.2699256110520723,0.2226354941551541,0.2906482465462275,0.2157279489904358,0.13708820403825725,0.2741764080765143,0.2996811902231668,0.37938363443145584,0.23007438894792778,0.13708820403825725,0.09936238044633372,0.07066950053134971,0.20775770456960677,0.6700318809776832,0.2656748140276301,0.28214665249734333,0.30499468650371947,0.2587672688629118,0.19128586609989376,0.22369819341126462,0.2279489904357066,0.25398512221041447,0.24760892667375128
0.2667375132837406,0.24495217853347495,0.23591923485653563,0.2927736450584485,0.21679064824654629,0.1477151965993624,0.29117959617428263,0.29436769394261414,0.3650371944739638,0.2104144527098831,0.13921360255047824,0.14187035069075457,0.0717321997874602,0.18862911795961743,0.6870350690754515,0.2933049946865036,0.2598299681190223,0.32784272051009566,0.2555791710945803,0.14824654622741756,0.20031880977683308,0.1950053134962806,0.21413390010626995,0.2502656748140276
0.2635494155154091,0.26780021253985115,0.22104144527098826,0.3172157279489905,0.19872476089266744,0.15674814027630174,0.27151965993623794,0.28267800212539845,0.36716259298618487,0.2454835281615303,0.13443145589798092,0.05897980871413386,0.08660998937300737,0.20244420828905427,0.41498405951115835,0.31030818278427197,0.2731137088204038,0.3437832093517535,0.30340063761955366,0.13708820403825725,0.18862911795961743,0.1950053134962806,0.2215727948990436,0.257173219978746
0.24388947927736446,0.26408076514346446,0.21944739638682242,0.2768331562167906,0.17587672688629127,0.1551540913921361,0.28055260361317746,0.3676939426142402,0.37778958554729003,0.2608926673751328,0.14505844845908608,0.0903294367693942,0.048352816153028694,0.21413390010626995,0.4596174282678002,0.2523910733262486,0.322529224229543,0.2885228480340063,0.25929861849096697,0.1445270988310309,0.20297555791710944,0.22316684378320928,0.24867162592986178,0.2906482465462275
0.2454835281615303,0.28108395324123264,0.2433581296493093,0.26780021253985115,0.1806588735387886,0.15727948990435708,0.29011689691817216,0.336875664187035,0.34537725823591914,0.19287991498405943,0.1477151965993624,0.12380446333687574,0.08873538788522856,0.1631243358129649,0.4702444208289054,0.3028692879914983,0.4096705632306057,0.3108395324123273,0.27364505844845916,0.17534537725823593,0.1785334750265674,0.20085015940488843,0.17747077577045692,0.25929861849096697
0.21679064824654629,0.2741764080765143,0.21200850159404894,0.28586609989372996,0.16046758767268857,0.1870350690754516,0.24814027630180663,0.29436769394261414,0.33953241232731135,0.18969181721572792,0.14930924548352825,0.07863974495217854,0.10733262486716255,0.34643995749202966,0.6121147715196598,0.30765143464399564,0.4261424017003187,0.2614240170031881,0.26939426142401696,0.21625929861849094,0.15356004250797026,0.23219978746014877,0.22422954303931997,0.24814027630180663
0.24814027630180663,0.2667375132837406,0.2104144527098831,0.2502656748140276,0.1806588735387886,0.1806588735387886,0.2927736450584485,0.320403825717322,0.31880977683315614,0.20563230605738578,0.12274176408076524,0.09564293304994688,0.09139213602550489,0.3177470775770457,0.4702444208289054,0.31880977683315614,0.42507970244420823,0.3421891604675877,0.2933049946865036,0.2146652497343251,0.1684378320935176,0.23219978746014877,0.3140276301806588,0.2555791710945803
0.26461211477151964,0.2614240170031881,0.21997874601487777,0.25398512221041447,0.1551540913921361,0.17428267800212544,0.29224229543039315,0.30552603613177465,0.29117959617428263,0.1477151965993624,0.11795961742826791,0.10148777895855472,0.05472901168969187,0.5031880977683316,0.3963868225292242,0.3475026567481402,0.4367693942614241,0.3289054197662062,0.30499468650371947,0.26301806588735377,0.15781083953241243,0.2104144527098831,0.25132837407013814,0.2545164718384696
0.26301806588735377,0.2699256110520723,0.19234856535600425,0.257173219978746,0.15727948990435708,0.17215727948990442,0.28055260361317746,0.322529224229543,0.3092454835281615,0.1498405951115834,0.13018065887353872,0.0903294367693942,0.038788522848034024,0.6083953241232729,0.6041445270988309,0.365568544102019,0.669500531349628,0.33634431455897984,0.26780021253985115,0.24388947927736446,0.16524973432518592,0.19447396386822527,0.2104144527098831,0.24495217853347495
