h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.18437832093517545,0.19128586609989376,0.1817215727948991,0.19659936238044626,0.15568544102019125,0.16418703506907542,0.16153028692879906,0.279489904357067,0.3740701381509032,0.3427205100956428,0.22422954303931997,0.18916046758767277,0.2215727948990436,0.14558979808714143,0.23804463336875661,0.2656748140276301,0.2656748140276301,0.28905419766206164,0.5356004250797024,0.2720510095642933,0.20191285866099892,0.18862911795961743,0.23804463336875661,0.23485653560042513
0.19978746014877793,0.1971307120085016,0.18331562167906476,0.16896918172157274,0.1673751328374071,0.18916046758767277,0.17587672688629127,0.291710945802338,0.43995749202975554,0.3400637619553667,0.22848034006376194,0.15940488841657807,0.12964930924548357,0.14293304994686507,0.25504782146652494,0.23645058448459078,0.26301806588735377,0.27736450584484595,0.46758767268862905,0.2157279489904358,0.2104144527098831,0.21785334750265678,0.23379383634431464,0.22635494155154096
0.18756641870350693,0.19872476089266744,0.18862911795961743,0.17534537725823593,0.15781083953241243,0.2279489904357066,0.19234856535600425,0.257173219978746,0.3852284803400637,0.3459086078639745,0.21253985122210411,0.1439957492029756,0.21253985122210411,0.15249734325185973,0.26780021253985115,0.2444208289054198,0.30021253985122215,0.2906482465462275,0.3990435706695005,0.257173219978746,0.20191285866099892,0.2465462274176408,0.2258235919234856,0.23804463336875661
0.1981934112646121,0.20775770456960677,0.17481402763018059,0.19447396386822527,0.14718384697130707,0.20456960680127528,0.1498405951115834,0.3437832093517535,0.318278427205101,0.30127523910733267,0.2082890541976621,0.10095642933049956,0.14612114771519658,0.17162592986184907,0.25823591923485645,0.2502656748140276,0.32678002125398514,0.281615302869288,0.35281615302869285,0.23166843783209343,0.17109458023379392,0.23060573857598293,0.20138150903294358,0.21785334750265678
0.20191285866099892,0.19075451647183841,0.17587672688629127,0.19022316684378326,0.1519659936238044,0.20456960680127528,0.14824654622741756,0.3044633368756641,0.31455897980871417,0.2885228480340063,0.20616365568544093,0.10042507970244421,0.2146652497343251,0.16365568544102024,0.2598299681190223,0.2433581296493093,0.365568544102019,0.30340063761955366,0.3517534537725823,0.2332624867162593,0.18809776833156208,0.2136025504782146,0.2157279489904358,0.19075451647183841
0.2093517534537726,0.19341126461211477,0.15887353878852292,0.17534537725823593,0.1439957492029756,0.20085015940488843,0.17693942614240177,0.5265674814027629,0.36822529224229533,0.3427205100956428,0.19022316684378326,0.10255047821466522,0.21413390010626995,0.19978746014877793,0.23963868225292245,0.2444208289054198,0.34643995749202966,0.29224229543039315,0.4128586609989372,0.21785334750265678,0.19766206163655695,0.22210414452709876,0.21944739638682242,0.19394261424017012
0.20563230605738578,0.21094580233793844,0.1631243358129649,0.17428267800212544,0.14930924548352825,0.20244420828905427,0.17056323060573858,0.3554729011689692,0.3459086078639745,0.45430393198724756,0.1684378320935176,0.08076514346439953,0.27151965993623794,0.20563230605738578,0.2290116896918173,0.24760892667375128,0.27895855472901165,0.2954303931987248,0.37619553666312433,0.2205100956429331,0.22210414452709876,0.19447396386822527,0.20403825717321994,0.21307120085015943
0.20563230605738578,0.2093517534537726,0.16896918172157274,0.1859723698193411,0.1498405951115834,0.18012752391073325,0.1631243358129649,0.3831030818278427,0.28905419766206164,0.32784272051009566,0.1732199787460149,0.06588735387885238,0.2279489904357066,0.2082890541976621,0.2258235919234856,0.26036131774707766,0.3257173219978745,0.308182784272051,0.34856535600425087,0.21944739638682242,0.20297555791710944,0.17534537725823593,0.22369819341126462,0.18862911795961743
0.19659936238044626,0.20244420828905427,0.1663124335812964,0.1918172157279489,0.16790648246546225,0.2205100956429331,0.20988310308182775,0.3623804463336875,0.2906482465462275,0.36822529224229533,0.25132837407013814,0.1695005313496281,0.18225292242295424,0.19341126461211477,0.2614240170031881,0.24388947927736446,0.2832093517534538,0.308182784272051,0.392136025504782,0.21625929861849094,0.23113708820403828,0.19872476089266744,0.21679064824654629,0.21253985122210411
0.19022316684378326,0.18650371944739644,0.15781083953241243,0.2104144527098831,0.16365568544102024,0.19553666312433576,0.27789585547290113,0.38044633368756636,0.324654622741764,0.3018065887353878,0.2608926673751328,0.09139213602550489,0.17268862911795957,0.18916046758767277,0.2518597236981935,0.2747077577045696,0.283740701381509,0.3310308182784272,0.3437832093517535,0.19553666312433576,0.18331562167906476,0.18331562167906476,0.2104144527098831,0.20085015940488843
0.19394261424017012,0.19447396386822527,0.1551540913921361,0.15568544102019125,0.18012752391073325,0.20297555791710944,0.2205100956429331,0.3219978746014878,0.2800212539851221,0.3262486716259298,0.22369819341126462,0.14930924548352825,0.22741764080765145,0.16684378320935175,0.2608926673751328,0.28108395324123264,0.265143464399575,0.3602550478214665,0.3676939426142402,0.20031880977683308,0.22848034006376194,0.1870350690754516,0.21253985122210411,0.20456960680127528
0.19447396386822527,0.20563230605738578,0.15674814027630174,0.17640807651434642,0.16365568544102024,0.19234856535600425,0.1817215727948991,0.35069075451647186,0.3177470775770457,0.26408076514346446,0.20350690754516476,0.09564293304994688,0.22210414452709876,0.18544102019128594,0.27789585547290113,0.2752391073326248,0.27258235919234847,0.3427205100956428,0.37778958554729003,0.1992561105207226,0.20297555791710944,0.21253985122210411,0.22476089266737512,0.20191285866099892
0.1684378320935176,0.1950053134962806,0.17162592986184907,0.16046758767268857,0.16259298618490975,0.19659936238044626,0.16896918172157274,0.3241232731137088,0.37513283740701386,0.2614240170031881,0.20669500531349627,0.09723698193411272,0.26301806588735377,0.16365568544102024,0.27736450584484595,0.2933049946865036,0.29224229543039315,0.3650371944739638,0.42773645058448456,0.2104144527098831,0.19447396386822527,0.1981934112646121,0.23219978746014877,0.20882040382571726
