,co,umidade,temperatura,data,conormal
8741,21.0,45.76,25.86,2015-12-13 04:22:43,0.1620616365568544
8742,20.75,45.77,25.86,2015-12-13 04:25:13,0.1487778958554729
8743,20.52,45.77,25.86,2015-12-13 04:27:43,0.1365568544102019
8744,20.47,45.77,25.86,2015-12-13 04:30:13,0.13390010626992557
8745,20.73,45.77,25.86,2015-12-13 04:32:43,0.1477151965993624
8746,20.94,45.77,25.86,2015-12-13 04:35:13,0.15887353878852292
8747,20.9,45.65,25.99,2015-12-13 04:37:43,0.15674814027630174
8748,20.98,45.77,25.86,2015-12-13 04:40:14,0.1609989373007439
8749,20.74,45.77,25.86,2015-12-13 04:42:44,0.14824654622741756
8750,20.73,45.43,26.21,2015-12-13 04:45:14,0.1477151965993624
8751,20.76,45.76,25.86,2015-12-13 04:47:44,0.14930924548352825
8752,20.99,45.78,25.86,2015-12-13 04:50:14,0.16153028692879906
8753,20.83,45.8,25.86,2015-12-13 04:52:44,0.1530286928799149
8754,20.76,45.61,26.06,2015-12-13 04:55:14,0.14930924548352825
8755,20.99,45.8,25.86,2015-12-13 04:57:44,0.16153028692879906
8756,21.14,45.84,25.86,2015-12-13 05:00:14,0.1695005313496281
8757,21.27,46.74,25.86,2015-12-13 05:02:44,0.17640807651434642
8758,20.99,46.75,25.86,2015-12-13 05:05:14,0.16153028692879906
8759,21.12,46.75,25.86,2015-12-13 05:07:44,0.1684378320935176
8760,20.85,46.75,25.86,2015-12-13 05:10:15,0.15409139213602557
8761,20.87,46.75,25.86,2015-12-13 05:12:45,0.1551540913921361
8762,21.41,46.75,25.86,2015-12-13 05:15:15,0.1838469713071201
8763,21.05,46.75,25.86,2015-12-13 05:17:45,0.16471838469713077
8764,21.04,46.76,25.86,2015-12-13 05:20:15,0.16418703506907542
8765,20.95,46.76,25.86,2015-12-13 05:22:45,0.15940488841657807
8766,21.03,46.76,25.86,2015-12-13 05:25:15,0.16365568544102024
8767,21.38,46.76,25.86,2015-12-13 05:27:45,0.18225292242295424
8768,20.84,46.77,25.86,2015-12-13 05:30:15,0.15356004250797026
8769,20.74,46.77,25.86,2015-12-13 05:32:45,0.14824654622741756
8770,20.65,46.77,25.86,2015-12-13 05:35:15,0.14346439957492024
8771,21.17,46.78,25.86,2015-12-13 05:37:45,0.17109458023379392
8772,21.27,47.73,25.86,2015-12-13 05:40:16,0.17640807651434642
8773,20.8,47.75,25.86,2015-12-13 05:42:46,0.15143464399574924
8774,20.89,47.75,25.86,2015-12-13 05:45:16,0.1562167906482466
8775,20.98,47.75,25.86,2015-12-13 05:47:46,0.1609989373007439
8776,20.82,47.75,25.86,2015-12-13 05:50:16,0.15249734325185973
8777,20.49,47.76,25.86,2015-12-13 05:52:46,0.13496280552603607
8778,21.03,47.76,25.86,2015-12-13 05:55:16,0.16365568544102024
8779,20.94,47.76,25.86,2015-12-13 05:57:46,0.15887353878852292
8780,20.72,47.76,25.86,2015-12-13 06:00:16,0.14718384697130707
8781,20.58,47.77,25.86,2015-12-13 06:02:46,0.1397449521785334
8782,21.57,47.77,25.86,2015-12-13 06:05:16,0.19234856535600425
8783,21.39,47.79,25.86,2015-12-13 06:07:46,0.18278427205100958
8784,21.22,47.8,25.86,2015-12-13 06:10:16,0.1737513283740701
8785,21.24,47.79,25.86,2015-12-13 06:12:46,0.17481402763018059
8786,21.21,47.82,25.86,2015-12-13 06:15:16,0.1732199787460149
8787,21.35,47.82,25.86,2015-12-13 06:17:47,0.1806588735387886
8788,21.28,47.82,25.86,2015-12-13 06:20:17,0.17693942614240177
8789,21.53,47.82,25.86,2015-12-13 06:22:47,0.19022316684378326
8790,20.94,47.81,25.9,2015-12-13 06:25:17,0.15887353878852292
8791,21.68,47.93,25.89,2015-12-13 06:27:47,0.1981934112646121
8792,21.92,48.66,25.87,2015-12-13 06:30:17,0.21094580233793844
8793,22.35,48.58,26.03,2015-12-13 06:32:47,0.23379383634431464
8794,21.51,48.65,25.96,2015-12-13 06:35:17,0.18916046758767277
8795,21.53,48.16,26.46,2015-12-13 06:37:47,0.19022316684378326
8796,21.22,48.03,26.58,2015-12-13 06:40:17,0.1737513283740701
8797,21.17,47.94,26.68,2015-12-13 06:42:47,0.17109458023379392
8798,21.73,47.78,26.83,2015-12-13 06:45:17,0.20085015940488843
8799,21.68,47.88,26.73,2015-12-13 06:47:47,0.1981934112646121
8800,21.96,47.91,26.7,2015-12-13 06:50:18,0.21307120085015943
8801,21.98,47.9,26.71,2015-12-13 06:52:48,0.21413390010626995
8802,22.09,47.87,26.75,2015-12-13 06:55:18,0.21997874601487777
8803,21.77,47.76,26.85,2015-12-13 06:57:48,0.20297555791710944
8804,21.62,47.68,26.85,2015-12-13 07:00:18,0.1950053134962806
8805,22.01,47.18,26.85,2015-12-13 07:02:48,0.2157279489904358
8806,21.87,47.04,26.85,2015-12-13 07:05:18,0.2082890541976621
8807,21.85,46.83,26.85,2015-12-13 07:07:48,0.20722635494155162
8808,21.84,46.84,26.85,2015-12-13 07:10:18,0.20669500531349627
8809,21.86,46.82,26.85,2015-12-13 07:12:48,0.20775770456960677
8810,21.25,46.8,27.21,2015-12-13 07:15:18,0.17534537725823593
8811,20.98,46.77,27.59,2015-12-13 07:17:49,0.1609989373007439
8812,21.32,46.76,27.5,2015-12-13 07:20:19,0.17906482465462276
8813,21.33,46.73,27.6,2015-12-13 07:22:49,0.1795961742826779
8814,21.29,45.98,27.27,2015-12-13 07:25:19,0.17747077577045692
8815,21.64,45.94,27.62,2015-12-13 07:27:49,0.1960680127523911
8816,22.09,45.82,27.6,2015-12-13 07:30:19,0.21997874601487777
8817,21.67,45.79,27.7,2015-12-13 07:32:49,0.19766206163655695
8818,21.79,45.78,27.82,2015-12-13 07:35:19,0.20403825717321994
8819,22.17,45.77,27.84,2015-12-13 07:37:49,0.22422954303931997
8820,21.89,45.77,27.84,2015-12-13 07:40:19,0.2093517534537726
8821,22.56,45.76,27.84,2015-12-13 07:42:49,0.24495217853347495
8822,21.76,45.76,27.84,2015-12-13 07:45:20,0.20244420828905427
8823,21.54,45.61,27.84,2015-12-13 07:47:50,0.19075451647183841
8824,21.85,44.85,27.84,2015-12-13 07:50:20,0.20722635494155162
8825,21.77,44.77,27.84,2015-12-13 07:52:50,0.20297555791710944
8826,21.4,44.77,27.84,2015-12-13 07:55:20,0.18331562167906476
8827,21.8,44.76,27.84,2015-12-13 07:57:50,0.20456960680127528
8828,21.64,44.76,27.84,2015-12-13 08:00:20,0.1960680127523911
8829,22.59,44.73,27.84,2015-12-13 08:02:50,0.2465462274176408
8830,21.83,43.79,27.95,2015-12-13 08:05:20,0.20616365568544093
8831,21.97,43.77,27.85,2015-12-13 08:07:50,0.2136025504782146
8832,21.95,43.49,28.13,2015-12-13 08:10:20,0.21253985122210411
8833,22.27,43.38,28.23,2015-12-13 08:12:50,0.22954303931987244
8834,21.88,42.83,28.59,2015-12-13 08:15:20,0.20882040382571726
8835,21.83,41.83,28.83,2015-12-13 08:17:51,0.20616365568544093
8836,22.21,41.79,28.84,2015-12-13 08:20:21,0.22635494155154096
8837,22.08,41.78,28.84,2015-12-13 08:22:51,0.21944739638682242
8838,21.42,41.15,28.84,2015-12-13 08:25:21,0.18437832093517545
8839,22.04,40.5,28.84,2015-12-13 08:27:51,0.21732199787460144
8840,21.36,39.82,28.84,2015-12-13 08:30:21,0.18119022316684374
8841,21.31,39.64,29.15,2015-12-13 08:32:51,0.1785334750265674
8842,21.84,38.83,29.65,2015-12-13 08:35:21,0.20669500531349627
8843,21.8,38.59,29.71,2015-12-13 08:37:51,0.20456960680127528
8844,21.1,37.48,30.27,2015-12-13 08:40:21,0.1673751328374071
8845,21.46,37.8,29.83,2015-12-13 08:42:51,0.18650371944739644
8846,21.81,37.8,29.83,2015-12-13 08:45:22,0.20510095642933043
8847,21.47,36.57,30.57,2015-12-13 08:47:52,0.1870350690754516
8848,21.92,36.25,30.43,2015-12-13 08:50:22,0.21094580233793844
8849,21.75,36.21,30.43,2015-12-13 08:52:52,0.20191285866099892
8850,21.58,36.8,29.84,2015-12-13 08:55:22,0.19287991498405943
8851,21.14,36.12,30.51,2015-12-13 08:57:52,0.1695005313496281
8852,21.26,34.91,30.83,2015-12-13 09:00:22,0.17587672688629127
8853,21.65,34.82,30.83,2015-12-13 09:02:52,0.19659936238044626
8854,21.71,34.82,30.83,2015-12-13 09:05:22,0.19978746014877793
8855,21.85,34.81,30.83,2015-12-13 09:07:52,0.20722635494155162
8856,22.12,34.81,30.83,2015-12-13 09:10:22,0.2215727948990436
8857,22.38,34.81,30.83,2015-12-13 09:12:52,0.23538788522848028
8858,21.95,34.81,30.83,2015-12-13 09:15:23,0.21253985122210411
8859,22.03,34.78,30.83,2015-12-13 09:17:53,0.21679064824654629
8860,21.82,34.54,30.72,2015-12-13 09:20:23,0.20563230605738578
8861,21.71,34.19,30.83,2015-12-13 09:22:53,0.19978746014877793
8862,21.38,33.84,30.83,2015-12-13 09:25:23,0.18225292242295424
8863,21.77,33.86,30.83,2015-12-13 09:27:53,0.20297555791710944
8864,21.93,33.84,30.83,2015-12-13 09:30:23,0.2114771519659936
8865,21.38,33.82,30.83,2015-12-13 09:32:53,0.18225292242295424
8866,21.36,33.83,30.82,2015-12-13 09:35:23,0.18119022316684374
8867,21.31,33.82,31.02,2015-12-13 09:37:53,0.1785334750265674
8868,21.48,33.82,30.83,2015-12-13 09:40:23,0.18756641870350693
8869,21.59,33.82,31.57,2015-12-13 09:42:53,0.19341126461211477
8870,21.09,33.47,31.81,2015-12-13 09:45:24,0.16684378320935175
8871,21.56,32.88,31.82,2015-12-13 09:47:54,0.1918172157279489
8872,20.96,32.84,31.82,2015-12-13 09:50:24,0.15993623804463342
8873,21.17,32.83,31.82,2015-12-13 09:52:54,0.17109458023379392
8874,20.95,32.14,32.5,2015-12-13 09:55:24,0.15940488841657807
8875,21.95,32.82,31.82,2015-12-13 09:57:54,0.21253985122210411
8876,21.47,32.82,31.54,2015-12-13 10:00:24,0.1870350690754516
8877,21.24,32.57,32.08,2015-12-13 10:02:54,0.17481402763018059
8878,20.97,31.83,33.55,2015-12-13 10:05:24,0.16046758767268857
8879,20.75,31.82,32.82,2015-12-13 10:07:54,0.1487778958554729
8880,20.97,32.0,32.64,2015-12-13 10:10:24,0.16046758767268857
8881,20.99,32.81,31.83,2015-12-13 10:12:54,0.16153028692879906
8882,21.61,32.82,31.76,2015-12-13 10:15:24,0.19447396386822527
8883,21.05,32.05,32.59,2015-12-13 10:17:54,0.16471838469713077
8884,20.99,32.67,31.97,2015-12-13 10:20:24,0.16153028692879906
8885,20.81,32.56,32.08,2015-12-13 10:22:54,0.1519659936238044
8886,21.09,32.81,31.83,2015-12-13 10:25:24,0.16684378320935175
8887,21.1,32.08,32.55,2015-12-13 10:27:54,0.1673751328374071
8888,21.07,32.81,31.83,2015-12-13 10:30:24,0.16578108395324126
8889,20.71,32.82,31.77,2015-12-13 10:32:55,0.14665249734325192
8890,20.87,32.39,32.24,2015-12-13 10:35:25,0.1551540913921361
8891,20.72,32.12,32.51,2015-12-13 10:37:55,0.14718384697130707
8892,20.6,31.98,32.66,2015-12-13 10:40:25,0.14080765143464408
8893,20.26,31.81,32.85,2015-12-13 10:42:55,0.12274176408076524
8894,20.46,30.94,33.14,2015-12-13 10:45:25,0.1333687566418704
8895,21.19,30.88,33.72,2015-12-13 10:47:55,0.17215727948990442
8896,21.69,30.1,34.55,2015-12-13 10:50:25,0.19872476089266744
8897,21.03,29.94,34.71,2015-12-13 10:52:55,0.16365568544102024
8898,21.23,29.83,34.8,2015-12-13 10:55:25,0.17428267800212544
8899,21.13,30.01,34.63,2015-12-13 10:57:55,0.16896918172157274
8900,27.38,29.83,35.08,2015-12-13 11:00:25,0.5010626992561104
8901,25.99,29.83,34.81,2015-12-13 11:02:55,0.4272051009564292
8902,22.29,30.82,33.82,2015-12-13 11:05:26,0.23060573857598293
8903,22.33,30.83,32.94,2015-12-13 11:07:56,0.23273113708820395
8904,22.72,30.83,32.82,2015-12-13 11:10:26,0.2534537725823591
8905,21.6,30.83,32.82,2015-12-13 11:12:56,0.19394261424017012
8906,26.73,30.83,33.23,2015-12-13 11:15:26,0.4665249734325186
8907,22.99,30.83,32.82,2015-12-13 11:17:56,0.26780021253985115
8908,21.43,30.83,32.97,2015-12-13 11:20:26,0.1849096705632306
8909,21.38,30.83,33.56,2015-12-13 11:22:56,0.18225292242295424
8910,21.14,30.83,33.81,2015-12-13 11:25:26,0.1695005313496281
8911,20.71,30.83,33.81,2015-12-13 11:27:56,0.14665249734325192
8912,20.96,30.83,33.81,2015-12-13 11:30:26,0.15993623804463342
8913,21.62,30.83,33.73,2015-12-13 11:32:56,0.1950053134962806
8914,21.54,30.83,33.81,2015-12-13 11:35:27,0.19075451647183841
8915,20.47,30.83,33.81,2015-12-13 11:37:57,0.13390010626992557
8916,20.16,30.83,33.81,2015-12-13 11:40:27,0.11742826780021257
8917,20.32,30.83,33.81,2015-12-13 11:42:57,0.12592986184909674
8918,20.09,30.47,34.16,2015-12-13 11:45:27,0.11370882040382572
8919,21.18,30.61,34.03,2015-12-13 11:47:57,0.17162592986184907
8920,21.8,30.83,33.81,2015-12-13 11:50:27,0.20456960680127528
8921,21.67,30.84,33.81,2015-12-13 11:52:57,0.19766206163655695
8922,21.79,31.17,33.73,2015-12-13 11:55:27,0.20403825717321994
8923,21.77,31.82,33.25,2015-12-13 11:57:57,0.20297555791710944
8924,21.65,31.82,33.53,2015-12-13 12:00:27,0.19659936238044626
8925,21.61,31.82,33.81,2015-12-13 12:02:57,0.19447396386822527
8926,22.14,31.82,33.81,2015-12-13 12:05:27,0.2226354941551541
8927,22.12,31.82,33.71,2015-12-13 12:07:58,0.2215727948990436
8928,21.9,31.82,33.81,2015-12-13 12:10:28,0.20988310308182775
8929,22.09,31.82,33.6,2015-12-13 12:12:58,0.21997874601487777
8930,21.98,31.82,33.77,2015-12-13 12:15:28,0.21413390010626995
8931,22.08,31.82,33.73,2015-12-13 12:17:58,0.21944739638682242
8932,21.99,31.82,33.31,2015-12-13 12:20:28,0.2146652497343251
8933,22.08,31.82,33.8,2015-12-13 12:22:58,0.21944739638682242
8934,22.21,31.82,33.61,2015-12-13 12:25:28,0.22635494155154096
8935,22.27,31.82,33.79,2015-12-13 12:27:58,0.22954303931987244
8936,21.98,31.82,33.66,2015-12-13 12:30:28,0.21413390010626995
8937,21.16,31.33,33.81,2015-12-13 12:32:58,0.17056323060573858
8938,21.28,31.8,33.79,2015-12-13 12:35:28,0.17693942614240177
8939,21.84,31.82,33.8,2015-12-13 12:37:58,0.20669500531349627
8940,22.08,31.47,34.12,2015-12-13 12:40:28,0.21944739638682242
8941,21.83,31.66,33.82,2015-12-13 12:42:58,0.20616365568544093
8942,22.31,31.82,33.77,2015-12-13 12:45:28,0.23166843783209343
8943,21.88,31.76,33.87,2015-12-13 12:47:58,0.20882040382571726
8944,22.36,31.57,34.06,2015-12-13 12:50:29,0.2343251859723698
8945,22.16,31.76,33.87,2015-12-13 12:52:59,0.22369819341126462
8946,22.65,31.82,32.86,2015-12-13 12:55:29,0.24973432518597227
8947,22.03,31.82,33.33,2015-12-13 12:57:59,0.21679064824654629
8948,21.9,31.82,33.25,2015-12-13 13:00:29,0.20988310308182775
8949,22.12,31.82,33.72,2015-12-13 13:02:59,0.2215727948990436
8950,21.98,31.82,32.82,2015-12-13 13:05:29,0.21413390010626995
8951,22.19,32.19,32.45,2015-12-13 13:07:59,0.22529224229543046
8952,22.92,33.5,31.73,2015-12-13 13:10:29,0.26408076514346446
8953,23.42,33.82,31.69,2015-12-13 13:12:59,0.2906482465462275
8954,22.8,34.01,31.34,2015-12-13 13:15:29,0.2577045696068013
8955,22.88,34.81,31.69,2015-12-13 13:17:59,0.2619553666312433
8956,22.82,34.66,31.97,2015-12-13 13:20:29,0.2587672688629118
8957,23.03,34.32,32.31,2015-12-13 13:22:59,0.2699256110520723
8958,23.67,34.81,31.82,2015-12-13 13:25:29,0.303931987247609
8959,23.64,34.72,31.92,2015-12-13 13:27:59,0.30233793836344314
8960,23.18,34.04,32.59,2015-12-13 13:30:30,0.27789585547290113
8961,22.78,34.13,32.46,2015-12-13 13:33:00,0.2566418703506908
8962,22.34,33.17,32.65,2015-12-13 13:35:30,0.2332624867162593
8963,22.68,32.89,32.79,2015-12-13 13:38:00,0.25132837407013814
8964,22.36,32.95,32.75,2015-12-13 13:40:30,0.2343251859723698
8965,22.86,32.84,32.82,2015-12-13 13:43:00,0.2608926673751328
8966,22.64,33.25,32.4,2015-12-13 13:45:30,0.24920297555791712
8967,22.5,33.65,32.01,2015-12-13 13:48:00,0.24176408076514344
8968,21.9,32.94,32.71,2015-12-13 13:50:30,0.20988310308182775
8969,22.03,32.82,32.92,2015-12-13 13:53:00,0.21679064824654629
8970,22.05,32.82,32.97,2015-12-13 13:55:30,0.21785334750265678
8971,22.1,32.82,32.82,2015-12-13 13:58:00,0.2205100956429331
8972,22.35,32.82,32.99,2015-12-13 14:00:30,0.23379383634431464
8973,22.41,32.82,32.82,2015-12-13 14:03:00,0.23698193411264612
8974,22.52,32.82,33.5,2015-12-13 14:05:30,0.24282678002125396
8975,22.38,32.82,32.82,2015-12-13 14:08:01,0.23538788522848028
8976,22.02,32.76,33.65,2015-12-13 14:10:31,0.21625929861849094
8977,22.07,31.89,33.81,2015-12-13 14:13:01,0.21891604675876727
8978,22.49,31.86,33.75,2015-12-13 14:15:31,0.2412327311370881
8979,22.38,31.84,33.81,2015-12-13 14:18:01,0.23538788522848028
8980,22.13,31.64,34.01,2015-12-13 14:20:31,0.22210414452709876
8981,22.09,30.92,34.72,2015-12-13 14:23:01,0.21997874601487777
8982,22.08,30.83,34.8,2015-12-13 14:25:31,0.21944739638682242
8983,22.32,30.83,34.8,2015-12-13 14:28:01,0.23219978746014877
8984,22.06,30.83,34.8,2015-12-13 14:30:31,0.21838469713071193
8985,22.32,31.03,34.6,2015-12-13 14:33:01,0.23219978746014877
8986,22.95,31.82,33.82,2015-12-13 14:35:31,0.2656748140276301
8987,22.89,31.86,32.82,2015-12-13 14:38:01,0.26248671625929865
8988,23.49,33.8,31.83,2015-12-13 14:40:31,0.29436769394261414
8989,23.62,34.18,30.83,2015-12-13 14:43:02,0.30127523910733267
8990,23.4,34.81,30.95,2015-12-13 14:45:32,0.2895855472901168
8991,22.9,34.97,31.39,2015-12-13 14:48:02,0.26301806588735377
8992,22.76,34.9,30.83,2015-12-13 14:50:32,0.2555791710945803
8993,22.69,34.85,30.83,2015-12-13 14:53:02,0.2518597236981935
8994,22.23,34.92,30.83,2015-12-13 14:55:32,0.22741764080765145
8995,22.17,34.87,30.83,2015-12-13 14:58:02,0.22422954303931997
8996,22.52,34.87,31.46,2015-12-13 15:00:32,0.24282678002125396
8997,22.46,34.82,30.83,2015-12-13 15:03:02,0.23963868225292245
8998,22.71,34.82,30.83,2015-12-13 15:05:32,0.25292242295430395
8999,22.42,34.85,31.17,2015-12-13 15:08:02,0.23751328374070146
9000,22.36,34.82,31.47,2015-12-13 15:10:33,0.2343251859723698
9001,22.67,34.82,31.72,2015-12-13 15:13:03,0.25079702444208296
9002,22.37,34.08,32.55,2015-12-13 15:15:33,0.23485653560042513
9003,23.0,33.92,32.69,2015-12-13 15:18:03,0.2683315621679065
9004,23.09,34.48,32.15,2015-12-13 15:20:33,0.2731137088204038
9005,23.23,33.52,32.57,2015-12-13 15:23:03,0.28055260361317746
9006,23.25,33.76,32.25,2015-12-13 15:25:33,0.281615302869288
9007,22.99,33.05,32.73,2015-12-13 15:28:03,0.26780021253985115
9008,23.03,33.09,32.58,2015-12-13 15:30:33,0.2699256110520723
9009,22.99,33.65,32.02,2015-12-13 15:33:03,0.26780021253985115
9010,22.92,32.9,32.78,2015-12-13 15:35:33,0.26408076514346446
9011,22.82,32.86,32.82,2015-12-13 15:38:03,0.2587672688629118
9012,23.16,33.2,32.47,2015-12-13 15:40:33,0.2768331562167906
