,co,umidade,temperatura,data,conormal
5282,20.92,56.69,25.86,2015-12-07 04:07:27,0.15781083953241243
5283,20.72,56.69,25.86,2015-12-07 04:09:57,0.14718384697130707
5284,20.81,56.69,25.86,2015-12-07 04:12:27,0.1519659936238044
5285,20.66,56.69,25.86,2015-12-07 04:14:57,0.1439957492029756
5286,20.76,56.69,25.86,2015-12-07 04:17:27,0.14930924548352825
5287,20.77,56.69,25.86,2015-12-07 04:19:57,0.1498405951115834
5288,21.11,56.69,25.86,2015-12-07 04:22:28,0.16790648246546225
5289,21.03,56.69,25.86,2015-12-07 04:24:58,0.16365568544102024
5290,21.34,56.69,25.86,2015-12-07 04:27:28,0.18012752391073325
5291,21.03,56.69,25.86,2015-12-07 04:29:58,0.16365568544102024
5292,21.01,56.69,25.86,2015-12-07 04:32:28,0.16259298618490975
5293,20.87,56.7,25.86,2015-12-07 04:34:58,0.1551540913921361
5294,20.85,56.69,25.86,2015-12-07 04:37:28,0.15409139213602557
5295,20.69,56.69,25.86,2015-12-07 04:39:58,0.14558979808714143
5296,21.22,56.69,25.86,2015-12-07 04:42:28,0.1737513283740701
5297,20.89,56.69,25.86,2015-12-07 04:44:58,0.1562167906482466
5298,21.05,56.7,25.86,2015-12-07 04:47:28,0.16471838469713077
5299,20.79,56.7,25.86,2015-12-07 04:49:59,0.1509032943676939
5300,21.2,56.7,25.86,2015-12-07 04:52:29,0.17268862911795957
5301,21.38,56.7,25.86,2015-12-07 04:54:59,0.18225292242295424
5302,20.99,56.7,25.86,2015-12-07 04:57:29,0.16153028692879906
5303,20.8,56.7,25.86,2015-12-07 04:59:59,0.15143464399574924
5304,21.04,56.7,25.86,2015-12-07 05:02:29,0.16418703506907542
5305,21.51,56.71,25.86,2015-12-07 05:04:59,0.18916046758767277
5306,22.24,56.71,25.86,2015-12-07 05:07:29,0.2279489904357066
5307,21.8,56.71,25.86,2015-12-07 05:09:59,0.20456960680127528
5308,21.8,56.71,25.86,2015-12-07 05:12:29,0.20456960680127528
5309,21.73,56.71,25.86,2015-12-07 05:14:59,0.20085015940488843
5310,21.76,56.71,25.86,2015-12-07 05:17:30,0.20244420828905427
5311,21.34,56.71,25.86,2015-12-07 05:20:00,0.18012752391073325
5312,22.1,56.7,25.86,2015-12-07 05:22:30,0.2205100956429331
5313,21.63,56.7,25.86,2015-12-07 05:25:00,0.19553666312433576
5314,21.77,56.69,25.86,2015-12-07 05:27:30,0.20297555791710944
5315,21.57,56.71,25.86,2015-12-07 05:30:00,0.19234856535600425
5316,21.65,56.7,25.86,2015-12-07 05:32:30,0.19659936238044626
5317,21.55,56.71,25.86,2015-12-07 05:35:00,0.19128586609989376
5318,22.01,56.69,25.86,2015-12-07 05:37:30,0.2157279489904358
5319,21.57,56.69,25.86,2015-12-07 05:40:00,0.19234856535600425
5320,21.21,56.69,25.86,2015-12-07 05:42:30,0.1732199787460149
5321,21.07,56.69,25.86,2015-12-07 05:45:00,0.16578108395324126
5322,21.32,56.68,25.86,2015-12-07 05:47:31,0.17906482465462276
5323,21.07,56.68,25.86,2015-12-07 05:50:01,0.16578108395324126
5324,21.37,56.68,25.86,2015-12-07 05:52:31,0.1817215727948991
5325,21.48,56.68,25.86,2015-12-07 05:55:01,0.18756641870350693
5326,21.69,56.69,25.86,2015-12-07 05:57:31,0.19872476089266744
5327,20.99,56.7,25.86,2015-12-07 06:00:01,0.16153028692879906
5328,21.26,56.69,25.86,2015-12-07 06:02:31,0.17587672688629127
5329,21.57,56.69,25.86,2015-12-07 06:05:01,0.19234856535600425
5330,20.77,56.7,25.86,2015-12-07 06:07:31,0.1498405951115834
5331,20.74,56.69,25.86,2015-12-07 06:10:01,0.14824654622741756
5332,21.28,56.68,25.86,2015-12-07 06:12:31,0.17693942614240177
5333,21.16,56.68,25.86,2015-12-07 06:15:02,0.17056323060573858
5334,21.02,56.69,25.86,2015-12-07 06:17:32,0.1631243358129649
5335,21.9,56.69,25.86,2015-12-07 06:20:02,0.20988310308182775
5336,23.18,56.69,25.86,2015-12-07 06:22:32,0.27789585547290113
5337,22.1,56.69,25.86,2015-12-07 06:25:02,0.2205100956429331
5338,21.37,56.69,25.86,2015-12-07 06:27:32,0.1817215727948991
5339,21.13,56.69,25.86,2015-12-07 06:30:02,0.16896918172157274
5340,20.73,56.69,25.86,2015-12-07 06:32:32,0.1477151965993624
5341,21.08,56.68,25.86,2015-12-07 06:35:02,0.1663124335812964
5342,20.84,56.68,25.86,2015-12-07 06:37:32,0.15356004250797026
5343,20.71,55.82,25.86,2015-12-07 06:40:02,0.14665249734325192
5344,21.24,55.73,25.86,2015-12-07 06:42:33,0.17481402763018059
5345,21.3,55.71,25.86,2015-12-07 06:45:03,0.17800212539851226
5346,21.8,55.71,25.86,2015-12-07 06:47:33,0.20456960680127528
5347,22.4,55.71,25.86,2015-12-07 06:50:03,0.23645058448459078
5348,22.81,55.71,25.86,2015-12-07 06:52:33,0.25823591923485645
5349,23.45,55.71,25.86,2015-12-07 06:55:03,0.29224229543039315
5350,22.83,55.71,25.86,2015-12-07 06:57:33,0.25929861849096697
5351,23.21,55.71,25.86,2015-12-07 07:00:03,0.279489904357067
5352,23.44,55.71,25.86,2015-12-07 07:02:33,0.291710945802338
5353,22.79,55.72,25.86,2015-12-07 07:05:03,0.257173219978746
5354,24.42,55.71,25.86,2015-12-07 07:07:33,0.3437832093517535
5355,23.68,55.71,25.86,2015-12-07 07:10:03,0.3044633368756641
5356,27.86,55.3,26.26,2015-12-07 07:12:33,0.5265674814027629
5357,24.64,55.14,26.41,2015-12-07 07:15:04,0.3554729011689692
5358,25.16,54.94,26.61,2015-12-07 07:17:34,0.3831030818278427
5359,24.77,54.89,26.65,2015-12-07 07:20:04,0.3623804463336875
5360,25.11,54.42,26.82,2015-12-07 07:22:34,0.38044633368756636
5361,24.01,53.77,26.85,2015-12-07 07:25:04,0.3219978746014878
5362,24.55,53.72,26.85,2015-12-07 07:27:34,0.35069075451647186
5363,24.05,53.71,26.85,2015-12-07 07:30:04,0.3241232731137088
5364,24.46,53.71,26.85,2015-12-07 07:32:34,0.3459086078639745
5365,24.14,53.7,26.85,2015-12-07 07:35:04,0.3289054197662062
5366,24.2,53.36,26.85,2015-12-07 07:37:34,0.33209351753453764
5367,25.67,52.76,26.85,2015-12-07 07:40:04,0.41020191285866103
5368,26.08,52.73,26.85,2015-12-07 07:42:34,0.43198724760892654
5369,25.55,52.72,26.86,2015-12-07 07:45:05,0.40382571732199785
5370,24.84,52.46,27.14,2015-12-07 07:47:35,0.36609989373007434
5371,28.92,51.9,27.73,2015-12-07 07:50:05,0.5828905419766206
5372,25.12,51.34,27.84,2015-12-07 07:52:35,0.3809776833156217
5373,25.38,50.76,27.81,2015-12-07 07:55:05,0.3947927736450583
5374,25.2,49.91,27.84,2015-12-07 07:57:35,0.3852284803400637
5375,24.99,49.39,27.84,2015-12-07 08:00:05,0.3740701381509032
5376,26.23,48.84,27.84,2015-12-07 08:02:35,0.43995749202975554
5377,25.2,48.8,27.84,2015-12-07 08:05:05,0.3852284803400637
5378,23.94,48.13,27.84,2015-12-07 08:07:35,0.318278427205101
5379,23.87,47.84,27.84,2015-12-07 08:10:05,0.31455897980871417
5380,24.88,47.85,27.84,2015-12-07 08:12:35,0.36822529224229533
5381,24.46,47.34,27.84,2015-12-07 08:15:06,0.3459086078639745
5382,23.39,46.91,27.84,2015-12-07 08:17:36,0.28905419766206164
5383,23.42,46.82,27.84,2015-12-07 08:20:06,0.2906482465462275
5384,24.06,46.78,27.84,2015-12-07 08:22:36,0.324654622741764
5385,23.22,46.06,27.84,2015-12-07 08:25:06,0.2800212539851221
5386,23.93,45.23,28.39,2015-12-07 08:27:36,0.3177470775770457
5387,25.01,44.77,28.84,2015-12-07 08:30:06,0.37513283740701386
5388,24.13,43.95,28.73,2015-12-07 08:32:36,0.32837407013815084
5389,23.47,43.77,28.84,2015-12-07 08:35:06,0.2933049946865036
5390,23.18,43.77,28.84,2015-12-07 08:37:36,0.27789585547290113
5391,24.13,43.03,28.84,2015-12-07 08:40:06,0.32837407013815084
5392,24.14,42.8,28.84,2015-12-07 08:42:37,0.3289054197662062
5393,24.15,42.48,28.84,2015-12-07 08:45:07,0.3294367693942613
5394,23.79,41.8,28.84,2015-12-07 08:47:37,0.31030818278427197
5395,24.47,41.76,28.84,2015-12-07 08:50:07,0.34643995749202966
5396,24.95,40.93,28.84,2015-12-07 08:52:37,0.3719447396386822
5397,24.79,40.82,28.84,2015-12-07 08:55:07,0.363443145589798
5398,25.02,40.8,28.93,2015-12-07 08:57:37,0.37566418703506904
5399,24.4,40.79,28.84,2015-12-07 09:00:07,0.3427205100956428
5400,24.35,40.79,28.98,2015-12-07 09:02:37,0.3400637619553667
5401,24.46,40.05,29.65,2015-12-07 09:05:07,0.3459086078639745
5402,23.62,39.81,29.83,2015-12-07 09:07:37,0.30127523910733267
5403,23.38,39.24,30.32,2015-12-07 09:10:07,0.2885228480340063
5404,24.4,37.49,30.66,2015-12-07 09:12:38,0.3427205100956428
5405,26.5,36.99,30.4,2015-12-07 09:15:08,0.45430393198724756
5406,24.12,36.89,29.83,2015-12-07 09:17:38,0.32784272051009566
5407,24.88,36.39,30.28,2015-12-07 09:20:08,0.36822529224229533
5408,23.63,36.4,30.26,2015-12-07 09:22:38,0.3018065887353878
5409,24.09,36.05,30.6,2015-12-07 09:25:08,0.3262486716259298
5410,22.92,35.36,30.83,2015-12-07 09:27:38,0.26408076514346446
5411,22.87,34.84,30.83,2015-12-07 09:30:08,0.2614240170031881
5412,22.35,34.83,30.83,2015-12-07 09:32:38,0.23379383634431464
5413,22.08,34.82,30.83,2015-12-07 09:35:08,0.21944739638682242
5414,22.45,34.81,30.83,2015-12-07 09:37:38,0.2391073326248671
5415,22.73,34.81,30.97,2015-12-07 09:40:09,0.25398512221041447
5416,23.56,34.08,31.39,2015-12-07 09:42:39,0.298087141339001
5417,23.29,33.83,31.53,2015-12-07 09:45:09,0.283740701381509
5418,23.28,33.83,31.82,2015-12-07 09:47:39,0.2832093517534538
5419,22.91,33.82,31.71,2015-12-07 09:50:09,0.2635494155154091
5420,22.14,33.82,31.82,2015-12-07 09:52:39,0.2226354941551541
5421,22.57,33.82,31.71,2015-12-07 09:55:09,0.2454835281615303
5422,22.39,33.82,30.83,2015-12-07 09:57:39,0.23591923485653563
5423,22.17,33.82,30.83,2015-12-07 10:00:09,0.22422954303931997
5424,22.25,33.82,30.94,2015-12-07 10:02:39,0.22848034006376194
5425,21.95,33.82,31.69,2015-12-07 10:05:09,0.21253985122210411
5426,21.87,33.71,31.92,2015-12-07 10:07:39,0.2082890541976621
5427,21.83,32.92,32.49,2015-12-07 10:10:09,0.20616365568544093
5428,21.53,31.93,32.78,2015-12-07 10:12:39,0.19022316684378326
5429,21.12,32.16,32.5,2015-12-07 10:15:09,0.1684378320935176
5430,21.21,32.4,32.25,2015-12-07 10:17:39,0.1732199787460149
5431,22.68,31.83,32.82,2015-12-07 10:20:09,0.25132837407013814
5432,22.86,31.83,32.82,2015-12-07 10:22:40,0.2608926673751328
5433,22.16,31.82,33.06,2015-12-07 10:25:10,0.22369819341126462
5434,21.78,31.51,33.77,2015-12-07 10:27:40,0.20350690754516476
5435,21.84,30.57,34.13,2015-12-07 10:30:10,0.20669500531349627
5436,21.99,30.67,33.98,2015-12-07 10:32:40,0.2146652497343251
5437,22.51,30.8,33.85,2015-12-07 10:35:10,0.24229543039319879
5438,21.1,30.84,33.74,2015-12-07 10:37:40,0.1673751328374071
5439,21.1,30.84,33.13,2015-12-07 10:40:10,0.1673751328374071
5440,20.53,30.58,34.06,2015-12-07 10:42:40,0.13708820403825725
5441,19.86,30.01,34.63,2015-12-07 10:45:10,0.10148777895855472
5442,19.64,30.18,34.45,2015-12-07 10:47:40,0.08979808714133905
5443,20.43,29.91,34.72,2015-12-07 10:50:10,0.13177470775770456
5444,21.04,30.49,34.14,2015-12-07 10:52:41,0.16418703506907542
5445,22.39,30.05,34.59,2015-12-07 10:55:11,0.23591923485653563
5446,20.71,29.83,34.8,2015-12-07 10:57:41,0.14665249734325192
5447,21.51,29.98,34.66,2015-12-07 11:00:11,0.18916046758767277
5448,20.95,30.83,33.65,2015-12-07 11:02:41,0.15940488841657807
5449,20.66,30.83,33.81,2015-12-07 11:05:11,0.1439957492029756
5450,19.85,30.58,34.06,2015-12-07 11:07:41,0.10095642933049956
5451,19.84,30.82,33.82,2015-12-07 11:10:11,0.10042507970244421
5452,19.88,30.83,33.67,2015-12-07 11:12:41,0.10255047821466522
5453,19.47,30.83,32.82,2015-12-07 11:15:11,0.08076514346439953
5454,19.19,30.83,33.69,2015-12-07 11:17:41,0.06588735387885238
5455,21.14,30.54,34.1,2015-12-07 11:20:11,0.1695005313496281
5456,19.67,30.82,33.82,2015-12-07 11:22:42,0.09139213602550489
5457,20.76,30.83,33.24,2015-12-07 11:25:12,0.14930924548352825
5458,19.75,30.83,33.52,2015-12-07 11:27:42,0.09564293304994688
5459,19.78,30.83,33.81,2015-12-07 11:30:12,0.09723698193411272
5460,20.09,30.79,33.84,2015-12-07 11:32:42,0.11370882040382572
5461,20.62,30.83,33.81,2015-12-07 11:35:12,0.14187035069075457
5462,21.58,30.82,33.82,2015-12-07 11:37:42,0.19287991498405943
5463,20.51,30.83,33.81,2015-12-07 11:40:12,0.13602550478214676
5464,20.85,30.83,33.81,2015-12-07 11:42:42,0.15409139213602557
5465,19.38,30.83,33.81,2015-12-07 11:45:12,0.0759829968119022
5466,20.52,30.2,34.44,2015-12-07 11:47:42,0.1365568544102019
5467,20.03,29.99,34.65,2015-12-07 11:50:13,0.11052072263549423
5468,20.4,30.82,33.82,2015-12-07 11:52:43,0.13018065887353872
5469,19.76,30.75,33.88,2015-12-07 11:55:13,0.09617428267800222
5470,19.53,30.28,34.36,2015-12-07 11:57:43,0.08395324123273122
5471,22.12,30.83,33.81,2015-12-07 12:00:13,0.2215727948990436
5472,20.39,30.81,33.83,2015-12-07 12:02:43,0.12964930924548357
5473,21.95,30.49,34.14,2015-12-07 12:05:13,0.21253985122210411
5474,20.7,30.23,34.4,2015-12-07 12:07:43,0.14612114771519658
5475,21.99,30.27,34.36,2015-12-07 12:10:13,0.2146652497343251
5476,21.98,30.83,33.81,2015-12-07 12:12:43,0.21413390010626995
5477,23.06,30.27,34.37,2015-12-07 12:15:13,0.27151965993623794
5478,22.24,30.83,33.25,2015-12-07 12:17:44,0.2279489904357066
5479,21.38,30.79,33.76,2015-12-07 12:20:14,0.18225292242295424
5480,21.2,30.83,33.81,2015-12-07 12:22:44,0.17268862911795957
5481,22.23,30.84,33.81,2015-12-07 12:25:14,0.22741764080765145
5482,22.13,30.84,33.81,2015-12-07 12:27:44,0.22210414452709876
5483,22.9,31.82,33.26,2015-12-07 12:30:14,0.26301806588735377
5484,22.66,31.82,33.54,2015-12-07 12:32:44,0.2502656748140276
5485,21.62,31.82,32.82,2015-12-07 12:35:14,0.1950053134962806
5486,21.77,31.82,32.82,2015-12-07 12:37:44,0.20297555791710944
5487,21.71,31.82,33.43,2015-12-07 12:40:14,0.19978746014877793
5488,21.8,31.82,32.95,2015-12-07 12:42:44,0.20456960680127528
5489,21.83,31.82,32.83,2015-12-07 12:45:14,0.20616365568544093
5490,21.75,31.82,33.81,2015-12-07 12:47:44,0.20191285866099892
5491,21.92,31.82,33.81,2015-12-07 12:50:14,0.21094580233793844
5492,21.3,31.53,34.1,2015-12-07 12:52:44,0.17800212539851226
5493,21.01,30.77,34.77,2015-12-07 12:55:15,0.16259298618490975
5494,21.5,30.77,34.8,2015-12-07 12:57:45,0.18862911795961743
5495,20.69,30.09,34.61,2015-12-07 13:00:15,0.14558979808714143
5496,20.64,29.86,34.8,2015-12-07 13:02:45,0.14293304994686507
5497,20.82,29.84,34.8,2015-12-07 13:05:15,0.15249734325185973
5498,21.18,29.85,34.8,2015-12-07 13:07:45,0.17162592986184907
5499,21.03,29.85,34.8,2015-12-07 13:10:15,0.16365568544102024
5500,21.71,30.83,33.82,2015-12-07 13:12:45,0.19978746014877793
5501,21.82,29.91,34.77,2015-12-07 13:15:15,0.20563230605738578
5502,21.87,30.3,34.37,2015-12-07 13:17:45,0.2082890541976621
5503,21.59,29.85,34.8,2015-12-07 13:20:16,0.19341126461211477
5504,21.51,29.84,34.8,2015-12-07 13:22:46,0.18916046758767277
5505,21.09,29.83,34.8,2015-12-07 13:25:16,0.16684378320935175
5506,21.44,29.83,34.8,2015-12-07 13:27:46,0.18544102019128594
5507,21.03,29.83,34.8,2015-12-07 13:30:16,0.16365568544102024
5508,21.86,29.86,34.77,2015-12-07 13:32:46,0.20775770456960677
5509,22.21,30.46,34.18,2015-12-07 13:35:16,0.22635494155154096
5510,22.11,30.79,33.86,2015-12-07 13:37:46,0.22104144527098826
5511,21.82,30.66,33.98,2015-12-07 13:40:16,0.20563230605738578
5512,21.26,30.83,33.81,2015-12-07 13:42:46,0.17587672688629127
5513,21.73,29.95,34.69,2015-12-07 13:45:16,0.20085015940488843
5514,21.82,30.08,34.57,2015-12-07 13:47:47,0.20563230605738578
5515,21.92,30.83,33.82,2015-12-07 13:50:17,0.21094580233793844
5516,22.03,30.82,33.83,2015-12-07 13:52:47,0.21679064824654629
5517,21.95,30.36,34.3,2015-12-07 13:55:17,0.21253985122210411
5518,22.01,30.86,33.49,2015-12-07 13:57:47,0.2157279489904358
5519,22.43,31.82,32.82,2015-12-07 14:00:17,0.23804463336875661
5520,22.75,31.82,32.82,2015-12-07 14:02:47,0.25504782146652494
5521,22.99,31.82,33.14,2015-12-07 14:05:17,0.26780021253985115
5522,22.81,31.55,33.8,2015-12-07 14:07:47,0.25823591923485645
5523,22.84,30.88,34.73,2015-12-07 14:10:17,0.2598299681190223
5524,22.46,31.17,34.44,2015-12-07 14:12:47,0.23963868225292245
5525,22.26,29.91,34.8,2015-12-07 14:15:17,0.2290116896918173
5526,22.2,29.87,34.8,2015-12-07 14:17:47,0.2258235919234856
5527,22.87,31.69,33.82,2015-12-07 14:20:18,0.2614240170031881
5528,22.69,31.82,33.81,2015-12-07 14:22:48,0.2518597236981935
5529,22.86,31.82,33.43,2015-12-07 14:25:18,0.2608926673751328
5530,23.18,31.51,33.95,2015-12-07 14:27:48,0.27789585547290113
5531,23.17,31.09,34.51,2015-12-07 14:30:18,0.27736450584484595
5532,23.64,31.49,34.13,2015-12-07 14:32:48,0.30233793836344314
5533,23.36,31.82,33.66,2015-12-07 14:35:18,0.28746014877789583
5534,23.52,31.82,32.82,2015-12-07 14:37:48,0.29596174282677995
5535,23.61,31.89,32.75,2015-12-07 14:40:18,0.3007438894792773
5536,23.28,31.88,32.76,2015-12-07 14:42:48,0.2832093517534538
5537,23.4,31.88,32.77,2015-12-07 14:45:18,0.2895855472901168
5538,23.35,31.83,32.99,2015-12-07 14:47:48,0.28692879914984065
5539,23.38,31.83,32.82,2015-12-07 14:50:18,0.2885228480340063
5540,23.8,32.53,32.12,2015-12-07 14:52:48,0.3108395324123273
5541,23.77,32.83,31.83,2015-12-07 14:55:18,0.3092454835281615
5542,23.25,32.82,31.84,2015-12-07 14:57:48,0.281615302869288
5543,22.95,33.56,31.82,2015-12-07 15:00:18,0.2656748140276301
5544,22.4,33.81,31.82,2015-12-07 15:02:49,0.23645058448459078
5545,22.55,33.81,31.82,2015-12-07 15:05:19,0.2444208289054198
5546,22.66,33.58,32.05,2015-12-07 15:07:49,0.2502656748140276
5547,22.53,32.94,32.66,2015-12-07 15:10:19,0.2433581296493093
5548,22.55,33.05,32.43,2015-12-07 15:12:49,0.2444208289054198
5549,22.61,32.77,32.6,2015-12-07 15:15:19,0.24760892667375128
5550,22.85,33.23,32.4,2015-12-07 15:17:49,0.26036131774707766
5551,22.54,32.65,32.75,2015-12-07 15:20:19,0.24388947927736446
5552,23.12,33.8,31.83,2015-12-07 15:22:49,0.2747077577045696
5553,23.24,33.81,31.82,2015-12-07 15:25:19,0.28108395324123264
5554,23.13,33.82,31.82,2015-12-07 15:27:49,0.2752391073326248
5555,23.47,33.82,31.82,2015-12-07 15:30:19,0.2933049946865036
5556,22.88,33.82,31.81,2015-12-07 15:32:49,0.2619553666312433
5557,22.99,33.82,31.72,2015-12-07 15:35:19,0.26780021253985115
5558,23.42,33.82,31.82,2015-12-07 15:37:49,0.2906482465462275
5559,22.95,33.82,31.82,2015-12-07 15:40:19,0.2656748140276301
5560,22.88,33.82,31.6,2015-12-07 15:42:49,0.2619553666312433
