,co,umidade,temperatura,data,conormal
725,23.32,56.71,25.86,2015-11-29 06:15:11,0.2853347502656748
726,23.11,56.73,25.86,2015-11-29 06:17:41,0.2741764080765143
727,23.43,56.73,25.86,2015-11-29 06:20:11,0.29117959617428263
728,23.06,56.73,25.86,2015-11-29 06:22:41,0.27151965993623794
729,23.23,56.73,25.86,2015-11-29 06:25:11,0.28055260361317746
730,23.41,56.73,25.86,2015-11-29 06:27:42,0.29011689691817216
731,22.62,56.73,25.86,2015-11-29 06:30:12,0.24814027630180663
732,23.46,56.72,25.86,2015-11-29 06:32:42,0.2927736450584485
733,23.45,57.52,25.86,2015-11-29 06:35:12,0.29224229543039315
734,23.23,57.68,25.86,2015-11-29 06:37:42,0.28055260361317746
735,23.06,57.57,25.88,2015-11-29 06:40:12,0.27151965993623794
736,22.66,56.4,26.26,2015-11-29 06:42:42,0.2502656748140276
737,22.68,56.71,25.86,2015-11-29 06:45:12,0.25132837407013814
738,23.08,56.61,25.98,2015-11-29 06:47:42,0.27258235919234847
739,23.19,56.71,25.86,2015-11-29 06:50:12,0.2784272051009565
740,22.86,56.61,25.97,2015-11-29 06:52:42,0.2608926673751328
741,24.06,56.69,25.87,2015-11-29 06:55:12,0.324654622741764
742,23.53,56.69,25.86,2015-11-29 06:57:43,0.2964930924548353
743,23.86,56.71,25.86,2015-11-29 07:00:13,0.3140276301806588
744,24.46,56.72,25.86,2015-11-29 07:02:43,0.3459086078639745
745,24.28,57.24,25.86,2015-11-29 07:05:13,0.33634431455897984
746,23.31,56.77,26.16,2015-11-29 07:07:43,0.28480340063761944
747,23.27,56.52,26.06,2015-11-29 07:10:13,0.28267800212539845
748,23.4,56.69,25.87,2015-11-29 07:12:43,0.2895855472901168
749,23.35,56.09,26.47,2015-11-29 07:15:13,0.28692879914984065
750,23.59,55.92,26.62,2015-11-29 07:17:43,0.2996811902231668
751,23.49,56.13,26.41,2015-11-29 07:20:13,0.29436769394261414
752,23.27,55.8,26.75,2015-11-29 07:22:43,0.28267800212539845
753,24.87,55.69,26.85,2015-11-29 07:25:14,0.3676939426142402
754,24.29,55.76,26.78,2015-11-29 07:27:44,0.336875664187035
755,23.49,55.46,26.85,2015-11-29 07:30:14,0.29436769394261414
756,23.98,54.82,26.85,2015-11-29 07:32:44,0.320403825717322
757,23.7,54.77,26.85,2015-11-29 07:35:14,0.30552603613177465
758,24.02,54.73,26.85,2015-11-29 07:37:44,0.322529224229543
759,24.31,54.72,26.85,2015-11-29 07:40:14,0.3379383634431455
760,24.1,54.72,26.85,2015-11-29 07:42:44,0.32678002125398514
761,25.28,54.72,26.85,2015-11-29 07:45:14,0.3894792773645059
762,23.91,54.72,27.39,2015-11-29 07:47:44,0.31668437832093516
763,24.43,54.63,26.92,2015-11-29 07:50:14,0.34431455897980867
764,24.39,54.27,27.3,2015-11-29 07:52:45,0.3421891604675877
765,24.64,53.78,27.54,2015-11-29 07:55:15,0.3554729011689692
766,24.82,53.73,27.7,2015-11-29 07:57:45,0.3650371944739638
767,24.54,53.72,27.84,2015-11-29 08:00:15,0.3501594048884165
768,24.38,53.18,27.84,2015-11-29 08:02:45,0.34165781083953234
769,24.51,52.75,27.84,2015-11-29 08:05:15,0.34856535600425087
770,25.02,51.85,27.84,2015-11-29 08:07:45,0.37566418703506904
771,25.38,51.7,27.84,2015-11-29 08:10:15,0.3947927736450583
772,25.39,50.75,27.84,2015-11-29 08:12:45,0.39532412327311367
773,24.89,49.53,27.84,2015-11-29 08:15:15,0.3687566418703507
774,25.09,48.39,27.84,2015-11-29 08:17:45,0.37938363443145584
775,24.82,47.83,27.84,2015-11-29 08:20:15,0.3650371944739638
776,24.86,47.47,27.84,2015-11-29 08:22:46,0.36716259298618487
777,25.06,47.02,27.84,2015-11-29 08:25:16,0.37778958554729003
778,24.45,46.37,28.29,2015-11-29 08:27:46,0.34537725823591914
779,24.34,45.92,28.71,2015-11-29 08:30:16,0.33953241232731135
780,23.95,45.03,28.84,2015-11-29 08:32:46,0.31880977683315614
781,23.43,44.76,28.84,2015-11-29 08:35:16,0.29117959617428263
782,23.77,43.84,28.84,2015-11-29 08:37:46,0.3092454835281615
783,24.45,43.77,28.84,2015-11-29 08:40:16,0.34537725823591914
784,24.39,43.77,28.84,2015-11-29 08:42:46,0.3421891604675877
785,23.29,42.84,29.03,2015-11-29 08:45:16,0.283740701381509
786,22.81,42.54,29.77,2015-11-29 08:47:46,0.25823591923485645
787,22.88,41.8,29.17,2015-11-29 08:50:17,0.2619553666312433
788,23.2,41.79,29.27,2015-11-29 08:52:47,0.27895855472901165
789,23.4,41.45,29.82,2015-11-29 08:55:17,0.2895855472901168
790,23.13,40.82,28.84,2015-11-29 08:57:47,0.2752391073326248
791,23.1,40.81,29.33,2015-11-29 09:00:17,0.27364505844845916
792,23.31,39.99,29.12,2015-11-29 09:02:47,0.28480340063761944
793,22.8,39.09,29.57,2015-11-29 09:05:17,0.2577045696068013
794,22.95,38.67,29.83,2015-11-29 09:07:47,0.2656748140276301
795,22.25,37.31,30.49,2015-11-29 09:10:17,0.22848034006376194
796,21.82,36.64,30.8,2015-11-29 09:12:47,0.20563230605738578
797,21.75,35.85,30.83,2015-11-29 09:15:17,0.20191285866099892
798,22.28,35.82,30.83,2015-11-29 09:17:48,0.23007438894792778
799,21.91,34.92,30.83,2015-11-29 09:20:18,0.2104144527098831
800,22.57,34.82,30.83,2015-11-29 09:22:48,0.2454835281615303
801,22.86,34.81,30.83,2015-11-29 09:25:18,0.2608926673751328
802,21.58,34.78,30.88,2015-11-29 09:27:48,0.19287991498405943
803,21.52,33.97,31.49,2015-11-29 09:30:18,0.18969181721572792
804,21.82,33.84,31.55,2015-11-29 09:32:48,0.20563230605738578
805,20.73,33.82,31.82,2015-11-29 09:35:18,0.1477151965993624
806,20.77,33.37,32.27,2015-11-29 09:37:48,0.1498405951115834
807,21.36,33.8,31.83,2015-11-29 09:40:18,0.18119022316684374
808,21.02,33.76,31.87,2015-11-29 09:42:48,0.1631243358129649
809,21.15,32.99,32.53,2015-11-29 09:45:18,0.17003188097768324
810,20.9,32.16,32.57,2015-11-29 09:47:48,0.15674814027630174
811,20.93,32.83,31.83,2015-11-29 09:50:18,0.15834218916046758
812,20.72,32.08,32.57,2015-11-29 09:52:48,0.14718384697130707
813,20.58,31.98,32.66,2015-11-29 09:55:18,0.1397449521785334
814,21.68,32.82,31.71,2015-11-29 09:57:49,0.1981934112646121
815,21.65,32.16,32.49,2015-11-29 10:00:19,0.19659936238044626
816,21.03,32.82,31.83,2015-11-29 10:02:49,0.16365568544102024
817,21.81,32.82,31.0,2015-11-29 10:05:19,0.20510095642933043
818,21.65,32.82,30.83,2015-11-29 10:07:49,0.19659936238044626
819,21.54,32.82,30.91,2015-11-29 10:10:19,0.19075451647183841
820,21.02,32.82,31.01,2015-11-29 10:12:49,0.1631243358129649
821,20.65,32.82,31.82,2015-11-29 10:15:19,0.14346439957492024
822,20.53,32.82,31.15,2015-11-29 10:17:49,0.13708820403825725
823,20.57,32.82,31.2,2015-11-29 10:20:19,0.13921360255047824
824,20.48,32.82,31.82,2015-11-29 10:22:49,0.13443145589798092
825,20.68,32.82,31.02,2015-11-29 10:25:19,0.14505844845908608
826,20.73,32.82,30.83,2015-11-29 10:27:49,0.1477151965993624
827,20.76,32.82,31.13,2015-11-29 10:30:19,0.14930924548352825
828,20.26,32.82,30.88,2015-11-29 10:32:49,0.12274176408076524
829,20.17,32.82,31.25,2015-11-29 10:35:20,0.11795961742826791
830,20.4,32.35,32.28,2015-11-29 10:37:50,0.13018065887353872
831,20.07,31.12,33.28,2015-11-29 10:40:20,0.11264612114771523
832,20.02,30.69,33.88,2015-11-29 10:42:50,0.10998937300743888
833,19.84,30.82,33.82,2015-11-29 10:45:20,0.10042507970244421
834,19.99,30.83,32.92,2015-11-29 10:47:50,0.10839532412327305
835,19.79,30.83,32.82,2015-11-29 10:50:20,0.09776833156216788
836,20.06,30.83,32.82,2015-11-29 10:52:50,0.11211477151965989
837,20.59,30.83,32.82,2015-11-29 10:55:20,0.14027630180658873
838,19.9,30.83,33.72,2015-11-29 10:57:50,0.10361317747077571
839,19.25,30.5,34.13,2015-11-29 11:00:20,0.06907545164718387
840,19.6,30.82,33.62,2015-11-29 11:02:50,0.08767268862911806
841,20.58,30.83,32.82,2015-11-29 11:05:20,0.1397449521785334
842,20.73,30.66,33.82,2015-11-29 11:07:51,0.1477151965993624
843,19.57,29.98,34.65,2015-11-29 11:10:21,0.08607863974495221
844,19.61,29.83,34.8,2015-11-29 11:12:51,0.08820403825717321
845,19.14,29.83,35.38,2015-11-29 11:15:21,0.06323060573857604
846,19.82,29.83,34.8,2015-11-29 11:17:51,0.09936238044633372
847,20.62,29.83,34.8,2015-11-29 11:20:21,0.14187035069075457
848,19.06,29.58,34.8,2015-11-29 11:22:51,0.05897980871413386
849,19.65,28.87,34.8,2015-11-29 11:25:21,0.0903294367693942
850,20.28,29.86,33.82,2015-11-29 11:27:51,0.12380446333687574
851,19.43,29.25,34.7,2015-11-29 11:30:21,0.07863974495217854
852,19.75,28.86,34.8,2015-11-29 11:32:51,0.09564293304994688
853,19.86,28.85,34.8,2015-11-29 11:35:21,0.10148777895855472
854,19.65,28.85,34.8,2015-11-29 11:37:52,0.0903294367693942
855,20.18,29.14,34.5,2015-11-29 11:40:22,0.11849096705632306
856,20.23,29.84,33.82,2015-11-29 11:42:52,0.12114771519659939
857,19.97,29.85,33.81,2015-11-29 11:45:22,0.10733262486716255
858,20.48,29.82,33.84,2015-11-29 11:47:52,0.13443145589798092
859,19.79,28.93,34.72,2015-11-29 11:50:22,0.09776833156216788
860,19.77,28.84,34.8,2015-11-29 11:52:52,0.09670563230605739
861,19.02,28.84,34.8,2015-11-29 11:55:22,0.05685441020191286
862,19.18,28.84,34.8,2015-11-29 11:57:52,0.06535600425079703
863,19.56,28.84,34.8,2015-11-29 12:00:22,0.08554729011689687
864,19.55,28.97,34.68,2015-11-29 12:02:52,0.08501594048884172
865,19.49,29.02,34.62,2015-11-29 12:05:22,0.08182784272051004
866,19.76,28.84,34.8,2015-11-29 12:07:53,0.09617428267800222
867,19.86,28.84,34.8,2015-11-29 12:10:23,0.10148777895855472
868,19.49,28.84,34.8,2015-11-29 12:12:53,0.08182784272051004
869,18.98,28.84,34.8,2015-11-29 12:15:23,0.05472901168969187
870,19.28,28.84,34.8,2015-11-29 12:17:53,0.07066950053134971
871,19.3,28.84,34.8,2015-11-29 12:20:23,0.0717321997874602
872,19.58,28.84,34.8,2015-11-29 12:22:53,0.08660998937300737
873,18.86,28.84,34.8,2015-11-29 12:25:23,0.048352816153028694
874,19.62,28.84,34.8,2015-11-29 12:27:53,0.08873538788522856
875,19.97,28.84,34.8,2015-11-29 12:30:23,0.10733262486716255
876,19.67,28.84,34.8,2015-11-29 12:32:53,0.09139213602550489
877,18.98,28.84,34.8,2015-11-29 12:35:23,0.05472901168969187
878,18.68,28.84,35.08,2015-11-29 12:37:54,0.038788522848034024
879,18.85,28.84,35.55,2015-11-29 12:40:24,0.04782146652497354
880,19.14,28.84,35.42,2015-11-29 12:42:54,0.06323060573857604
881,19.21,28.84,35.61,2015-11-29 12:45:24,0.06695005313496287
882,19.31,28.84,35.64,2015-11-29 12:47:54,0.07226354941551537
883,19.71,28.84,34.81,2015-11-29 12:50:24,0.09351753453772589
884,19.15,28.84,34.8,2015-11-29 12:52:54,0.06376195536663119
885,19.28,28.84,35.38,2015-11-29 12:55:24,0.07066950053134971
886,19.61,28.84,35.14,2015-11-29 12:57:54,0.08820403825717321
887,18.9,28.84,35.25,2015-11-29 13:00:24,0.05047821466524969
888,18.76,28.84,35.78,2015-11-29 13:02:54,0.0430393198724762
889,18.83,28.84,35.36,2015-11-29 13:05:25,0.04675876726886285
890,18.94,28.84,35.62,2015-11-29 13:07:55,0.05260361317747087
891,21.45,28.84,34.82,2015-11-29 13:10:25,0.1859723698193411
892,21.41,29.83,34.83,2015-11-29 13:12:55,0.1838469713071201
893,21.28,29.83,35.24,2015-11-29 13:15:25,0.17693942614240177
894,21.86,29.83,35.23,2015-11-29 13:17:55,0.20775770456960677
895,21.5,29.83,34.81,2015-11-29 13:20:25,0.18862911795961743
896,21.76,29.83,34.8,2015-11-29 13:22:55,0.20244420828905427
897,21.98,29.83,34.8,2015-11-29 13:25:25,0.21413390010626995
898,21.02,29.83,34.8,2015-11-29 13:27:55,0.1631243358129649
899,24.47,29.83,35.16,2015-11-29 13:30:25,0.34643995749202966
900,23.93,29.83,35.67,2015-11-29 13:32:56,0.3177470775770457
901,27.42,29.83,34.81,2015-11-29 13:35:26,0.5031880977683316
902,29.4,29.83,34.8,2015-11-29 13:37:56,0.6083953241232729
903,23.43,29.88,34.86,2015-11-29 13:40:26,0.29117959617428263
904,27.92,29.83,34.87,2015-11-29 13:42:56,0.5297555791710946
905,25.17,29.83,34.8,2015-11-29 13:45:26,0.38363443145589804
906,34.38,29.83,34.99,2015-11-29 13:47:56,0.8730074388947928
907,26.42,29.83,34.81,2015-11-29 13:50:26,0.4500531349628056
908,25.8,29.83,34.8,2015-11-29 13:52:56,0.4171094580233794
909,27.86,29.83,35.62,2015-11-29 13:55:26,0.5265674814027629
910,30.68,29.83,35.79,2015-11-29 13:57:56,0.6764080765143463
911,25.26,29.83,35.66,2015-11-29 14:00:27,0.38841657810839536
912,26.29,29.83,35.35,2015-11-29 14:02:57,0.44314558979808705
913,29.41,29.55,36.08,2015-11-29 14:05:27,0.6089266737513283
914,26.57,29.45,36.46,2015-11-29 14:07:57,0.4580233793836344
915,24.55,29.71,35.93,2015-11-29 14:10:27,0.35069075451647186
916,27.72,29.83,35.37,2015-11-29 14:12:57,0.5191285866099893
917,32.17,29.4,36.38,2015-11-29 14:15:27,0.7555791710945802
918,30.56,29.47,36.16,2015-11-29 14:17:57,0.6700318809776832
919,30.88,29.38,36.55,2015-11-29 14:20:27,0.6870350690754515
920,25.76,29.83,35.81,2015-11-29 14:22:57,0.41498405951115835
921,26.6,29.83,35.8,2015-11-29 14:25:27,0.4596174282678002
922,26.8,29.83,35.8,2015-11-29 14:27:58,0.4702444208289054
923,29.47,29.83,35.8,2015-11-29 14:30:28,0.6121147715196598
924,26.8,29.83,35.8,2015-11-29 14:32:58,0.4702444208289054
925,25.41,29.69,35.94,2015-11-29 14:35:28,0.3963868225292242
926,29.32,28.9,37.48,2015-11-29 14:37:58,0.6041445270988309
927,25.65,28.69,37.79,2015-11-29 14:40:28,0.40913921360255034
928,24.09,29.82,35.81,2015-11-29 14:42:58,0.3262486716259298
929,23.45,29.74,35.89,2015-11-29 14:45:28,0.29224229543039315
930,23.01,29.64,36.02,2015-11-29 14:47:58,0.26886291179596183
931,22.8,29.05,37.01,2015-11-29 14:50:28,0.2577045696068013
932,23.6,29.83,35.8,2015-11-29 14:52:58,0.30021253985122215
933,22.17,29.83,35.61,2015-11-29 14:55:29,0.22422954303931997
934,22.88,29.83,35.7,2015-11-29 14:57:59,0.2619553666312433
935,22.41,29.83,35.25,2015-11-29 15:00:29,0.23698193411264612
936,23.47,29.83,35.71,2015-11-29 15:02:59,0.2933049946865036
937,22.36,29.83,35.8,2015-11-29 15:05:29,0.2343251859723698
938,22.56,29.83,35.69,2015-11-29 15:07:59,0.24495217853347495
939,22.54,29.83,34.81,2015-11-29 15:10:29,0.24388947927736446
940,22.46,29.83,34.8,2015-11-29 15:12:59,0.23963868225292245
941,22.89,29.83,34.8,2015-11-29 15:15:29,0.26248671625929865
942,22.95,29.83,34.8,2015-11-29 15:17:59,0.2656748140276301
943,23.47,29.83,34.8,2015-11-29 15:20:29,0.2933049946865036
944,23.79,29.83,34.8,2015-11-29 15:23:00,0.31030818278427197
945,22.7,29.83,34.8,2015-11-29 15:25:30,0.2523910733262486
946,23.65,29.83,34.8,2015-11-29 15:28:00,0.3028692879914983
947,23.74,29.83,34.8,2015-11-29 15:30:30,0.30765143464399564
948,23.95,29.83,34.8,2015-11-29 15:33:00,0.31880977683315614
949,24.49,29.83,34.8,2015-11-29 15:35:30,0.3475026567481402
950,24.83,29.83,34.8,2015-11-29 15:38:00,0.365568544102019
951,23.41,29.83,34.8,2015-11-29 15:40:30,0.29011689691817216
952,24.29,29.83,34.8,2015-11-29 15:43:00,0.336875664187035
953,23.67,29.83,34.8,2015-11-29 15:45:30,0.303931987247609
954,23.46,29.83,34.8,2015-11-29 15:48:00,0.2927736450584485
955,24.16,30.22,34.42,2015-11-29 15:50:31,0.32996811902231665
956,23.76,30.24,34.4,2015-11-29 15:53:01,0.3087141339001063
957,23.9,29.84,34.8,2015-11-29 15:55:31,0.3161530286928798
958,23.99,30.83,33.82,2015-11-29 15:58:01,0.32093517534537713
959,29.38,30.67,33.98,2015-11-29 16:00:31,0.6073326248671624
960,27.54,30.45,34.2,2015-11-29 16:03:01,0.5095642933049945
961,23.83,30.83,33.82,2015-11-29 16:05:31,0.31243358129649296
962,23.32,30.99,33.78,2015-11-29 16:08:01,0.2853347502656748
963,23.3,31.82,33.62,2015-11-29 16:10:31,0.2842720510095643
