,co,umidade,temperatura,data,conormal
81,21.76,44.25,26.85,2015-11-28 03:24:13,0.20244420828905427
82,21.17,44.75,27.16,2015-11-28 03:26:43,0.17109458023379392
83,20.92,44.75,27.36,2015-11-28 03:29:13,0.15781083953241243
84,20.92,44.54,27.71,2015-11-28 03:31:43,0.15781083953241243
85,21.97,44.7,26.89,2015-11-28 03:34:14,0.2136025504782146
86,21.25,44.75,27.46,2015-11-28 03:36:44,0.17534537725823593
87,21.54,44.75,27.39,2015-11-28 03:39:14,0.19075451647183841
88,21.84,44.76,27.07,2015-11-28 03:41:44,0.20669500531349627
89,22.11,44.76,26.86,2015-11-28 03:44:14,0.22104144527098826
90,21.83,44.76,26.85,2015-11-28 03:46:44,0.20616365568544093
91,21.19,44.77,26.85,2015-11-28 03:49:14,0.17215727948990442
92,21.24,44.77,26.85,2015-11-28 03:51:44,0.17481402763018059
93,21.82,44.77,26.87,2015-11-28 03:54:14,0.20563230605738578
94,21.04,44.78,27.32,2015-11-28 03:56:44,0.16418703506907542
95,21.21,44.77,26.86,2015-11-28 03:59:14,0.1732199787460149
96,21.21,44.78,26.99,2015-11-28 04:01:44,0.1732199787460149
97,21.05,44.78,26.96,2015-11-28 04:04:15,0.16471838469713077
98,21.08,44.79,26.86,2015-11-28 04:06:45,0.1663124335812964
99,21.19,44.8,27.02,2015-11-28 04:09:15,0.17215727948990442
100,21.08,44.84,27.2,2015-11-28 04:11:45,0.1663124335812964
101,20.98,44.82,27.08,2015-11-28 04:14:15,0.1609989373007439
102,21.09,44.82,26.95,2015-11-28 04:16:45,0.16684378320935175
103,21.37,44.86,26.85,2015-11-28 04:19:15,0.1817215727948991
104,21.4,45.4,26.85,2015-11-28 04:21:45,0.18331562167906476
105,22.07,45.76,26.85,2015-11-28 04:24:15,0.21891604675876727
106,21.96,45.76,26.85,2015-11-28 04:26:45,0.21307120085015943
107,21.49,45.76,26.85,2015-11-28 04:29:15,0.18809776833156208
108,21.72,45.77,26.85,2015-11-28 04:31:46,0.20031880977683308
109,22.07,45.77,26.85,2015-11-28 04:34:16,0.21891604675876727
110,21.79,45.77,26.85,2015-11-28 04:36:46,0.20403825717321994
111,21.87,45.79,26.85,2015-11-28 04:39:16,0.2082890541976621
112,21.81,45.82,26.85,2015-11-28 04:41:46,0.20510095642933043
113,21.97,46.22,26.85,2015-11-28 04:44:16,0.2136025504782146
114,22.07,46.77,26.84,2015-11-28 04:46:46,0.21891604675876727
115,21.8,46.83,26.8,2015-11-28 04:49:16,0.20456960680127528
116,22.2,46.83,26.83,2015-11-28 04:51:46,0.2258235919234856
117,21.9,47.86,26.73,2015-11-28 04:54:16,0.20988310308182775
118,21.76,47.77,26.85,2015-11-28 04:56:46,0.20244420828905427
119,21.8,47.79,26.84,2015-11-28 04:59:17,0.20456960680127528
120,21.38,47.83,26.84,2015-11-28 05:01:47,0.18225292242295424
121,21.8,47.91,26.76,2015-11-28 05:04:17,0.20456960680127528
122,21.35,47.93,26.85,2015-11-28 05:06:47,0.1806588735387886
123,22.02,47.86,26.85,2015-11-28 05:09:17,0.21625929861849094
124,21.71,47.87,26.85,2015-11-28 05:11:47,0.19978746014877793
125,21.46,48.01,26.8,2015-11-28 05:14:17,0.18650371944739644
126,20.99,47.95,26.85,2015-11-28 05:16:47,0.16153028692879906
127,21.16,47.84,26.85,2015-11-28 05:19:17,0.17056323060573858
128,21.42,47.83,26.85,2015-11-28 05:21:47,0.18437832093517545
129,21.16,47.87,26.83,2015-11-28 05:24:17,0.17056323060573858
130,22.89,48.0,26.84,2015-11-28 05:26:47,0.26248671625929865
131,22.14,48.32,26.85,2015-11-28 05:29:18,0.2226354941551541
132,21.74,47.94,26.85,2015-11-28 05:31:48,0.20138150903294358
133,21.51,48.13,26.83,2015-11-28 05:34:18,0.18916046758767277
134,20.92,48.31,26.85,2015-11-28 05:36:48,0.15781083953241243
135,21.09,48.02,26.85,2015-11-28 05:39:18,0.16684378320935175
136,21.37,48.03,26.85,2015-11-28 05:41:48,0.1817215727948991
137,21.43,48.95,26.68,2015-11-28 05:44:18,0.1849096705632306
138,21.82,48.88,26.8,2015-11-28 05:46:48,0.20563230605738578
139,21.57,49.18,26.53,2015-11-28 05:49:18,0.19234856535600425
140,21.9,50.25,26.38,2015-11-28 05:51:48,0.20988310308182775
141,21.22,50.24,26.58,2015-11-28 05:54:18,0.1737513283740701
142,21.71,51.01,26.55,2015-11-28 05:56:48,0.19978746014877793
143,21.72,51.42,26.2,2015-11-28 05:59:19,0.20031880977683308
144,21.18,51.14,26.58,2015-11-28 06:01:49,0.17162592986184907
145,21.6,52.27,25.98,2015-11-28 06:04:19,0.19394261424017012
146,22.07,52.62,25.96,2015-11-28 06:06:49,0.21891604675876727
147,22.24,52.14,26.5,2015-11-28 06:09:19,0.2279489904357066
148,22.67,52.45,26.23,2015-11-28 06:11:49,0.25079702444208296
149,22.42,52.68,26.53,2015-11-28 06:14:19,0.23751328374070146
150,22.05,52.62,26.68,2015-11-28 06:16:49,0.21785334750265678
151,21.69,51.9,26.77,2015-11-28 06:19:19,0.19872476089266744
152,21.77,51.83,26.83,2015-11-28 06:21:49,0.20297555791710944
153,21.69,51.87,26.74,2015-11-28 06:24:20,0.19872476089266744
154,22.35,51.97,26.65,2015-11-28 06:26:50,0.23379383634431464
155,22.29,52.13,26.68,2015-11-28 06:29:20,0.23060573857598293
156,22.14,52.05,26.83,2015-11-28 06:31:50,0.2226354941551541
157,22.28,51.96,26.82,2015-11-28 06:34:20,0.23007438894792778
158,22.49,52.41,26.71,2015-11-28 06:36:50,0.2412327311370881
159,22.83,52.86,26.69,2015-11-28 06:39:20,0.25929861849096697
160,22.09,52.97,26.6,2015-11-28 06:41:50,0.21997874601487777
161,22.01,52.86,26.71,2015-11-28 06:44:20,0.2157279489904358
162,22.79,52.72,26.85,2015-11-28 06:46:50,0.257173219978746
163,22.64,53.14,26.43,2015-11-28 06:49:20,0.24920297555791712
164,23.37,53.08,26.51,2015-11-28 06:51:50,0.2879914984059512
165,22.5,52.91,26.69,2015-11-28 06:54:21,0.24176408076514344
166,22.6,52.74,26.85,2015-11-28 06:56:51,0.24707757704569613
167,22.36,52.76,26.82,2015-11-28 06:59:21,0.2343251859723698
168,22.12,52.73,26.85,2015-11-28 07:01:51,0.2215727948990436
169,21.91,52.72,26.85,2015-11-28 07:04:21,0.2104144527098831
170,22.26,52.72,26.85,2015-11-28 07:06:51,0.2290116896918173
171,21.9,52.55,26.85,2015-11-28 07:09:21,0.20988310308182775
172,21.91,52.01,26.88,2015-11-28 07:11:51,0.2104144527098831
173,22.2,51.76,26.85,2015-11-28 07:14:21,0.2258235919234856
174,23.12,51.75,26.99,2015-11-28 07:16:51,0.2747077577045696
175,22.92,51.55,27.17,2015-11-28 07:19:21,0.26408076514346446
176,22.6,50.84,27.17,2015-11-28 07:21:52,0.24707757704569613
177,23.86,50.53,27.29,2015-11-28 07:24:22,0.3140276301806588
178,22.05,49.94,27.55,2015-11-28 07:26:52,0.21785334750265678
179,22.62,49.25,27.57,2015-11-28 07:29:22,0.24814027630180663
180,22.94,48.91,27.7,2015-11-28 07:31:52,0.265143464399575
181,22.86,48.73,27.73,2015-11-28 07:34:22,0.2608926673751328
182,22.52,48.04,27.81,2015-11-28 07:36:52,0.24282678002125396
183,23.43,47.85,27.8,2015-11-28 07:39:22,0.29117959617428263
184,22.99,47.79,27.84,2015-11-28 07:41:52,0.26780021253985115
185,22.9,47.42,27.84,2015-11-28 07:44:22,0.26301806588735377
186,22.86,46.92,27.84,2015-11-28 07:46:52,0.2608926673751328
187,22.72,46.82,27.84,2015-11-28 07:49:22,0.2534537725823591
188,22.79,46.78,27.84,2015-11-28 07:51:53,0.257173219978746
189,23.09,46.77,27.84,2015-11-28 07:54:23,0.2731137088204038
190,23.69,46.08,27.84,2015-11-28 07:56:53,0.30499468650371947
191,26.08,45.79,27.84,2015-11-28 07:59:23,0.43198724760892654
192,24.27,45.77,27.84,2015-11-28 08:01:53,0.3358129649309245
193,25.73,45.76,27.84,2015-11-28 08:04:23,0.41339001062699254
194,24.91,45.13,27.84,2015-11-28 08:06:53,0.3698193411264612
195,23.95,44.8,27.84,2015-11-28 08:09:23,0.31880977683315614
196,23.53,44.66,27.95,2015-11-28 08:11:53,0.2964930924548353
197,23.43,44.57,28.04,2015-11-28 08:14:23,0.29117959617428263
198,24.93,44.05,28.51,2015-11-28 08:16:53,0.37088204038257166
199,23.73,42.86,28.83,2015-11-28 08:19:23,0.3071200850159405
200,24.01,42.95,28.67,2015-11-28 08:21:54,0.3219978746014878
201,24.68,42.94,28.68,2015-11-28 08:24:24,0.35759829968119017
202,23.34,42.49,28.84,2015-11-28 08:26:54,0.2863974495217853
203,23.02,41.82,28.84,2015-11-28 08:29:24,0.26939426142401696
204,23.77,40.83,28.84,2015-11-28 08:31:54,0.3092454835281615
205,24.54,40.24,28.84,2015-11-28 08:34:24,0.3501594048884165
206,23.98,39.83,28.99,2015-11-28 08:36:54,0.320403825717322
207,24.32,39.8,28.84,2015-11-28 08:39:24,0.33846971307120083
208,23.89,39.11,28.84,2015-11-28 08:41:54,0.31562167906482463
209,25.02,38.86,28.84,2015-11-28 08:44:24,0.37566418703506904
210,24.25,38.83,29.4,2015-11-28 08:46:54,0.334750265674814
211,25.26,38.55,29.31,2015-11-28 08:49:25,0.38841657810839536
212,23.35,37.96,28.84,2015-11-28 08:51:55,0.28692879914984065
213,24.9,38.05,28.86,2015-11-28 08:54:25,0.36928799149840585
214,23.37,37.87,29.29,2015-11-28 08:56:55,0.2879914984059512
215,22.9,37.85,29.05,2015-11-28 08:59:25,0.26301806588735377
216,22.8,37.83,29.68,2015-11-28 09:01:55,0.2577045696068013
217,22.68,37.81,29.11,2015-11-28 09:04:25,0.25132837407013814
218,23.22,37.81,29.57,2015-11-28 09:06:55,0.2800212539851221
219,23.62,37.44,29.83,2015-11-28 09:09:25,0.30127523910733267
220,22.77,36.84,29.83,2015-11-28 09:11:55,0.25611052072263546
221,22.05,36.63,30.03,2015-11-28 09:14:25,0.21785334750265678
222,22.76,36.06,30.57,2015-11-28 09:16:55,0.2555791710945803
223,22.44,35.08,30.83,2015-11-28 09:19:26,0.23857598299681196
224,22.49,34.82,30.83,2015-11-28 09:21:56,0.2412327311370881
225,22.27,34.63,30.83,2015-11-28 09:24:26,0.22954303931987244
226,21.74,33.84,30.83,2015-11-28 09:26:56,0.20138150903294358
227,21.86,33.82,30.83,2015-11-28 09:29:26,0.20775770456960677
228,21.98,33.82,30.83,2015-11-28 09:31:56,0.21413390010626995
229,22.22,33.82,30.88,2015-11-28 09:34:26,0.2268862911795961
230,22.69,33.82,31.79,2015-11-28 09:36:56,0.2518597236981935
231,22.23,33.29,31.82,2015-11-28 09:39:26,0.22741764080765145
232,21.14,32.72,31.95,2015-11-28 09:41:56,0.1695005313496281
233,21.7,32.02,32.63,2015-11-28 09:44:26,0.1992561105207226
234,21.54,31.97,32.67,2015-11-28 09:46:56,0.19075451647183841
235,23.06,31.83,32.81,2015-11-28 09:49:26,0.27151965993623794
236,21.65,31.82,33.06,2015-11-28 09:51:56,0.19659936238044626
237,21.56,31.82,33.53,2015-11-28 09:54:26,0.1918172157279489
238,22.28,32.39,32.24,2015-11-28 09:56:56,0.23007438894792778
239,22.88,31.93,32.71,2015-11-28 09:59:27,0.2619553666312433
240,22.17,31.65,33.6,2015-11-28 10:01:57,0.22422954303931997
241,21.45,30.71,33.98,2015-11-28 10:04:27,0.1859723698193411
242,20.81,30.84,32.82,2015-11-28 10:06:57,0.1519659936238044
243,20.42,30.86,33.16,2015-11-28 10:09:27,0.1312433581296494
244,21.31,30.84,32.82,2015-11-28 10:11:57,0.1785334750265674
245,21.34,31.01,32.65,2015-11-28 10:14:27,0.18012752391073325
246,22.61,32.16,31.83,2015-11-28 10:16:58,0.24760892667375128
247,21.64,31.35,32.35,2015-11-28 10:19:28,0.1960680127523911
248,22.07,30.84,32.97,2015-11-28 10:21:58,0.21891604675876727
249,20.77,30.84,32.82,2015-11-28 10:24:28,0.1498405951115834
250,21.05,31.02,32.64,2015-11-28 10:26:58,0.16471838469713077
251,20.76,31.03,32.64,2015-11-28 10:29:28,0.14930924548352825
252,20.94,30.84,33.03,2015-11-28 10:31:58,0.15887353878852292
253,21.72,30.83,32.82,2015-11-28 10:34:28,0.20031880977683308
254,20.87,30.84,32.98,2015-11-28 10:36:58,0.1551540913921361
255,21.42,30.83,33.55,2015-11-28 10:39:28,0.18437832093517545
256,20.57,30.83,33.1,2015-11-28 10:41:58,0.13921360255047824
257,21.73,30.83,33.81,2015-11-28 10:44:28,0.20085015940488843
258,21.16,30.37,34.27,2015-11-28 10:46:59,0.17056323060573858
259,22.09,30.26,34.38,2015-11-28 10:49:29,0.21997874601487777
260,21.03,30.2,34.43,2015-11-28 10:51:59,0.16365568544102024
261,20.76,29.83,34.8,2015-11-28 10:54:29,0.14930924548352825
262,21.87,30.82,33.82,2015-11-28 10:56:59,0.2082890541976621
263,21.13,30.83,33.68,2015-11-28 10:59:29,0.16896918172157274
264,20.43,30.49,34.08,2015-11-28 11:01:59,0.13177470775770456
265,21.2,29.83,34.8,2015-11-28 11:04:29,0.17268862911795957
266,20.22,29.76,34.8,2015-11-28 11:06:59,0.12061636556854405
267,21.13,28.88,34.8,2015-11-28 11:09:29,0.16896918172157274
268,20.52,28.86,35.42,2015-11-28 11:11:59,0.1365568544102019
269,21.82,28.84,34.82,2015-11-28 11:14:29,0.20563230605738578
270,20.1,28.84,35.26,2015-11-28 11:17:00,0.11424017003188107
271,20.38,28.84,35.6,2015-11-28 11:19:30,0.12911795961742822
272,21.79,28.84,34.81,2015-11-28 11:22:00,0.20403825717321994
273,23.8,28.84,34.8,2015-11-28 11:24:30,0.3108395324123273
274,20.21,28.84,34.8,2015-11-28 11:27:00,0.1200850159404889
275,19.54,28.84,35.28,2015-11-28 11:29:30,0.08448459086078637
276,22.99,28.84,34.81,2015-11-28 11:32:00,0.26780021253985115
277,20.97,28.84,34.8,2015-11-28 11:34:30,0.16046758767268857
278,19.45,28.84,35.4,2015-11-28 11:37:00,0.07970244420828904
279,19.75,28.84,35.46,2015-11-28 11:39:30,0.09564293304994688
280,20.79,28.84,35.8,2015-11-28 11:42:00,0.1509032943676939
281,20.82,28.84,35.64,2015-11-28 11:44:31,0.15249734325185973
282,20.32,28.84,35.77,2015-11-28 11:47:01,0.12592986184909674
283,20.24,28.84,35.8,2015-11-28 11:49:31,0.12167906482465456
284,20.83,28.84,35.8,2015-11-28 11:52:01,0.1530286928799149
285,19.83,28.84,35.14,2015-11-28 11:54:31,0.09989373007438887
286,19.92,28.84,35.61,2015-11-28 11:57:01,0.1046758767268864
287,20.61,28.84,35.8,2015-11-28 11:59:31,0.14133900106269923
288,19.96,28.84,35.8,2015-11-28 12:02:01,0.10680127523910739
289,19.13,28.84,35.8,2015-11-28 12:04:31,0.0626992561105207
290,22.66,28.02,37.14,2015-11-28 12:07:01,0.2502656748140276
291,20.58,28.83,34.97,2015-11-28 12:09:31,0.1397449521785334
292,20.2,28.84,34.82,2015-11-28 12:12:01,0.11955366631243355
293,19.92,28.84,34.81,2015-11-28 12:14:32,0.1046758767268864
294,18.8,28.84,34.8,2015-11-28 12:17:02,0.0451647183846972
295,19.25,28.84,35.14,2015-11-28 12:19:32,0.06907545164718387
296,19.94,28.84,35.48,2015-11-28 12:22:02,0.1057385759829969
297,20.08,28.84,35.72,2015-11-28 12:24:32,0.11317747077577038
298,19.08,28.84,35.6,2015-11-28 12:27:02,0.06004250797024436
299,21.21,28.84,34.9,2015-11-28 12:29:32,0.1732199787460149
300,20.65,28.84,34.82,2015-11-28 12:32:02,0.14346439957492024
301,20.51,28.84,34.81,2015-11-28 12:34:32,0.13602550478214676
302,20.45,28.84,34.8,2015-11-28 12:37:02,0.13283740701381505
303,20.44,28.84,34.8,2015-11-28 12:39:32,0.1323060573857599
304,19.92,28.84,34.8,2015-11-28 12:42:03,0.1046758767268864
305,19.95,28.84,34.8,2015-11-28 12:44:33,0.10626992561105206
306,20.1,28.84,34.8,2015-11-28 12:47:03,0.11424017003188107
307,20.01,28.84,34.8,2015-11-28 12:49:33,0.10945802337938373
308,20.59,28.84,34.8,2015-11-28 12:52:03,0.14027630180658873
309,21.37,28.84,34.8,2015-11-28 12:54:33,0.1817215727948991
310,20.91,28.86,34.8,2015-11-28 12:57:03,0.15727948990435708
311,20.96,28.88,34.8,2015-11-28 12:59:33,0.15993623804463342
312,21.26,29.83,34.8,2015-11-28 13:02:03,0.17587672688629127
313,21.88,29.84,34.8,2015-11-28 13:04:33,0.20882040382571726
314,21.61,29.9,34.74,2015-11-28 13:07:03,0.19447396386822527
315,21.67,29.83,34.8,2015-11-28 13:09:33,0.19766206163655695
316,21.39,29.83,34.8,2015-11-28 13:12:04,0.18278427205100958
317,21.86,29.83,34.8,2015-11-28 13:14:34,0.20775770456960677
318,21.44,29.83,34.8,2015-11-28 13:17:04,0.18544102019128594
319,22.01,29.95,34.68,2015-11-28 13:19:34,0.2157279489904358
320,21.83,30.83,33.81,2015-11-28 13:22:04,0.20616365568544093
321,21.72,30.83,33.67,2015-11-28 13:24:34,0.20031880977683308
322,22.26,30.83,33.57,2015-11-28 13:27:04,0.2290116896918173
323,22.02,30.7,33.8,2015-11-28 13:29:34,0.21625929861849094
324,22.15,29.83,34.8,2015-11-28 13:32:04,0.22316684378320928
325,22.22,29.97,34.67,2015-11-28 13:34:34,0.2268862911795961
326,22.37,29.85,34.79,2015-11-28 13:37:04,0.23485653560042513
327,21.99,29.83,34.8,2015-11-28 13:39:35,0.2146652497343251
328,21.69,29.83,34.8,2015-11-28 13:42:05,0.19872476089266744
329,21.84,29.83,34.8,2015-11-28 13:44:35,0.20669500531349627
330,21.6,29.83,34.86,2015-11-28 13:47:05,0.19394261424017012
331,22.36,29.83,34.81,2015-11-28 13:49:35,0.2343251859723698
332,22.24,29.83,35.3,2015-11-28 13:52:05,0.2279489904357066
333,21.91,29.83,34.81,2015-11-28 13:54:35,0.2104144527098831
334,21.21,29.83,35.46,2015-11-28 13:57:05,0.1732199787460149
335,22.34,29.83,34.81,2015-11-28 13:59:35,0.2332624867162593
336,22.02,29.83,34.8,2015-11-28 14:02:05,0.21625929861849094
337,21.76,29.83,35.14,2015-11-28 14:04:35,0.20244420828905427
338,21.58,29.83,34.92,2015-11-28 14:07:06,0.19287991498405943
339,21.36,29.83,34.83,2015-11-28 14:09:36,0.18119022316684374
340,21.33,29.83,35.17,2015-11-28 14:12:06,0.1795961742826779
341,21.03,29.71,35.37,2015-11-28 14:14:36,0.16365568544102024
342,21.58,29.76,34.81,2015-11-28 14:17:06,0.19287991498405943
343,21.2,29.6,35.16,2015-11-28 14:19:36,0.17268862911795957
344,22.24,29.83,35.08,2015-11-28 14:22:06,0.2279489904357066
345,20.9,29.46,35.8,2015-11-28 14:24:36,0.15674814027630174
346,21.4,28.86,34.94,2015-11-28 14:27:06,0.18331562167906476
347,21.76,29.48,35.01,2015-11-28 14:29:36,0.20244420828905427
348,21.57,29.05,35.36,2015-11-28 14:32:06,0.19234856535600425
349,21.12,28.85,35.1,2015-11-28 14:34:37,0.1684378320935176
350,20.82,28.86,35.8,2015-11-28 14:37:07,0.15249734325185973
351,21.17,28.86,35.47,2015-11-28 14:39:37,0.17109458023379392
352,20.59,28.85,35.01,2015-11-28 14:42:07,0.14027630180658873
353,21.29,28.85,34.8,2015-11-28 14:44:37,0.17747077577045692
354,21.54,29.72,34.8,2015-11-28 14:47:07,0.19075451647183841
355,21.86,29.87,34.76,2015-11-28 14:49:37,0.20775770456960677
356,21.8,30.82,33.82,2015-11-28 14:52:07,0.20456960680127528
357,21.78,30.83,33.81,2015-11-28 14:54:37,0.20350690754516476
358,21.38,30.43,34.2,2015-11-28 14:57:07,0.18225292242295424
359,21.86,30.82,33.82,2015-11-28 14:59:37,0.20775770456960677
360,21.54,30.34,34.3,2015-11-28 15:02:08,0.19075451647183841
361,21.23,29.88,34.76,2015-11-28 15:04:38,0.17428267800212544
362,21.63,29.83,34.8,2015-11-28 15:07:08,0.19553666312433576
363,21.66,29.83,34.8,2015-11-28 15:09:38,0.1971307120085016
364,20.94,29.83,35.09,2015-11-28 15:12:08,0.15887353878852292
365,21.87,29.83,34.81,2015-11-28 15:14:38,0.2082890541976621
366,21.72,29.83,34.8,2015-11-28 15:17:08,0.20031880977683308
367,21.88,29.83,34.8,2015-11-28 15:19:38,0.20882040382571726
368,21.18,29.83,34.8,2015-11-28 15:22:08,0.17162592986184907
369,22.09,29.83,34.8,2015-11-28 15:24:38,0.21997874601487777
370,22.16,29.83,34.8,2015-11-28 15:27:08,0.22369819341126462
371,21.75,29.83,34.8,2015-11-28 15:29:39,0.20191285866099892
372,22.1,29.83,34.8,2015-11-28 15:32:09,0.2205100956429331
373,22.03,29.83,34.8,2015-11-28 15:34:39,0.21679064824654629
374,21.55,29.83,34.8,2015-11-28 15:37:09,0.19128586609989376
375,21.82,29.83,34.8,2015-11-28 15:39:39,0.20563230605738578
376,22.24,29.83,34.8,2015-11-28 15:42:09,0.2279489904357066
377,22.08,29.83,34.8,2015-11-28 15:44:39,0.21944739638682242
378,21.98,29.9,34.74,2015-11-28 15:47:09,0.21413390010626995
379,21.71,29.83,34.8,2015-11-28 15:49:39,0.19978746014877793
380,21.66,29.83,34.8,2015-11-28 15:52:09,0.1971307120085016
381,21.32,29.9,34.74,2015-11-28 15:54:39,0.17906482465462276
382,21.24,29.84,34.8,2015-11-28 15:57:10,0.17481402763018059
383,21.5,30.73,33.91,2015-11-28 15:59:40,0.18862911795961743
384,21.84,30.59,34.05,2015-11-28 16:02:10,0.20669500531349627
385,21.61,30.33,34.31,2015-11-28 16:04:40,0.19447396386822527
386,21.76,30.31,34.33,2015-11-28 16:07:10,0.20244420828905427
387,22.58,30.8,33.83,2015-11-28 16:09:40,0.24601487778958545
