,co,umidade,temperatura,data,conormal
9212,21.4,44.76,27.84,2015-12-14 00:00:50,0.18331562167906476
9213,21.92,44.76,27.84,2015-12-14 00:03:20,0.21094580233793844
9214,21.7,44.77,27.84,2015-12-14 00:05:50,0.1992561105207226
9215,21.75,44.77,27.84,2015-12-14 00:08:20,0.20191285866099892
9216,21.8,44.79,27.84,2015-12-14 00:10:50,0.20456960680127528
9217,21.43,44.8,27.84,2015-12-14 00:13:20,0.1849096705632306
9218,21.53,44.92,27.84,2015-12-14 00:15:50,0.19022316684378326
9219,21.07,45.44,27.84,2015-12-14 00:18:20,0.16578108395324126
9220,20.88,44.92,27.84,2015-12-14 00:20:50,0.15568544102019125
9221,21.35,44.82,27.84,2015-12-14 00:23:20,0.1806588735387886
9222,20.88,45.28,27.84,2015-12-14 00:25:51,0.15568544102019125
9223,21.72,45.05,27.84,2015-12-14 00:28:21,0.20031880977683308
9224,21.06,45.73,27.84,2015-12-14 00:30:51,0.16524973432518592
9225,21.05,45.73,27.84,2015-12-14 00:33:21,0.16471838469713077
9226,21.71,45.76,27.84,2015-12-14 00:35:51,0.19978746014877793
9227,21.39,45.76,27.84,2015-12-14 00:38:21,0.18278427205100958
9228,21.79,45.77,27.84,2015-12-14 00:40:51,0.20403825717321994
9229,21.43,45.77,27.84,2015-12-14 00:43:21,0.1849096705632306
9230,21.46,46.25,27.77,2015-12-14 00:45:51,0.18650371944739644
9231,21.46,46.77,27.84,2015-12-14 00:48:21,0.18650371944739644
9232,21.48,46.77,27.76,2015-12-14 00:50:51,0.18756641870350693
9233,21.08,46.77,27.82,2015-12-14 00:53:22,0.1663124335812964
9234,21.05,46.82,27.74,2015-12-14 00:55:52,0.16471838469713077
9235,21.03,47.73,27.83,2015-12-14 00:58:22,0.16365568544102024
9236,21.14,47.76,27.73,2015-12-14 01:00:52,0.1695005313496281
9237,20.95,47.79,27.68,2015-12-14 01:03:22,0.15940488841657807
9238,20.89,47.82,27.81,2015-12-14 01:05:52,0.1562167906482466
9239,20.86,47.83,27.84,2015-12-14 01:08:22,0.15462274176408075
9240,20.94,48.09,27.65,2015-12-14 01:10:52,0.15887353878852292
9241,20.9,48.64,27.79,2015-12-14 01:13:22,0.15674814027630174
9242,21.41,48.77,27.46,2015-12-14 01:15:52,0.1838469713071201
9243,21.18,48.83,27.68,2015-12-14 01:18:22,0.17162592986184907
9244,20.86,49.75,27.68,2015-12-14 01:20:52,0.15462274176408075
9245,20.79,49.76,27.84,2015-12-14 01:23:22,0.1509032943676939
9246,20.9,49.67,27.84,2015-12-14 01:25:53,0.15674814027630174
9247,21.11,49.76,27.4,2015-12-14 01:28:23,0.16790648246546225
9248,21.5,49.87,27.03,2015-12-14 01:30:53,0.18862911795961743
9249,21.23,50.92,27.09,2015-12-14 01:33:23,0.17428267800212544
9250,20.9,50.88,27.23,2015-12-14 01:35:53,0.15674814027630174
9251,21.23,51.14,26.86,2015-12-14 01:38:23,0.17428267800212544
9252,21.39,51.72,26.85,2015-12-14 01:40:53,0.18278427205100958
9253,21.42,51.75,26.85,2015-12-14 01:43:23,0.18437832093517545
9254,21.0,52.65,27.28,2015-12-14 01:45:53,0.1620616365568544
9255,20.86,52.6,27.01,2015-12-14 01:48:23,0.15462274176408075
9256,21.13,52.68,26.86,2015-12-14 01:50:53,0.16896918172157274
9257,21.43,52.72,26.85,2015-12-14 01:53:24,0.1849096705632306
9258,20.9,52.72,27.02,2015-12-14 01:55:54,0.15674814027630174
9259,21.13,52.72,26.88,2015-12-14 01:58:24,0.16896918172157274
9260,21.11,52.72,26.85,2015-12-14 02:00:54,0.16790648246546225
9261,21.2,52.72,26.85,2015-12-14 02:03:24,0.17268862911795957
9262,21.03,52.73,26.85,2015-12-14 02:05:54,0.16365568544102024
9263,21.21,52.75,26.85,2015-12-14 02:08:24,0.1732199787460149
9264,20.79,53.43,26.85,2015-12-14 02:10:54,0.1509032943676939
9265,21.02,53.46,26.85,2015-12-14 02:13:24,0.1631243358129649
9266,20.67,53.69,26.85,2015-12-14 02:15:54,0.1445270988310309
9267,20.7,53.67,26.86,2015-12-14 02:18:24,0.14612114771519658
9268,20.95,53.62,26.86,2015-12-14 02:20:55,0.15940488841657807
9269,21.01,53.7,26.85,2015-12-14 02:23:25,0.16259298618490975
9270,21.4,53.7,26.85,2015-12-14 02:25:55,0.18331562167906476
9271,21.46,53.7,26.85,2015-12-14 02:28:25,0.18650371944739644
9272,21.34,53.71,26.85,2015-12-14 02:30:55,0.18012752391073325
9273,21.29,53.71,26.85,2015-12-14 02:33:25,0.17747077577045692
9274,21.38,53.72,26.85,2015-12-14 02:35:55,0.18225292242295424
9275,21.12,53.72,26.85,2015-12-14 02:38:25,0.1684378320935176
9276,20.86,54.27,26.85,2015-12-14 02:40:55,0.15462274176408075
9277,20.79,53.83,26.85,2015-12-14 02:43:25,0.1509032943676939
9278,21.17,54.52,26.85,2015-12-14 02:45:55,0.17109458023379392
9279,21.21,54.69,26.85,2015-12-14 02:48:26,0.1732199787460149
9280,21.21,54.69,26.85,2015-12-14 02:50:56,0.1732199787460149
9281,21.03,54.69,26.85,2015-12-14 02:53:26,0.16365568544102024
9282,21.09,54.69,26.85,2015-12-14 02:55:56,0.16684378320935175
9283,21.1,54.69,26.85,2015-12-14 02:58:26,0.1673751328374071
9284,21.08,54.69,26.85,2015-12-14 03:00:56,0.1663124335812964
9285,21.1,54.69,26.85,2015-12-14 03:03:26,0.1673751328374071
9286,21.45,54.73,26.82,2015-12-14 03:05:56,0.1859723698193411
9287,21.14,54.72,26.83,2015-12-14 03:08:26,0.1695005313496281
9288,21.06,54.71,26.85,2015-12-14 03:10:56,0.16524973432518592
9289,20.95,54.71,26.85,2015-12-14 03:13:27,0.15940488841657807
9290,21.48,54.74,26.83,2015-12-14 03:15:57,0.18756641870350693
9291,21.18,55.31,26.72,2015-12-14 03:18:27,0.17162592986184907
9292,21.29,55.69,26.84,2015-12-14 03:20:57,0.17747077577045692
9293,20.92,55.7,26.84,2015-12-14 03:23:27,0.15781083953241243
9294,21.01,55.69,26.85,2015-12-14 03:25:57,0.16259298618490975
9295,20.76,55.69,26.85,2015-12-14 03:28:27,0.14930924548352825
9296,20.85,55.75,26.79,2015-12-14 03:30:57,0.15409139213602557
9297,20.93,55.71,26.83,2015-12-14 03:33:27,0.15834218916046758
9298,20.62,55.69,26.85,2015-12-14 03:35:57,0.14187035069075457
9299,20.76,55.69,26.85,2015-12-14 03:38:27,0.14930924548352825
9300,20.94,55.69,26.85,2015-12-14 03:40:58,0.15887353878852292
9301,20.88,55.69,26.85,2015-12-14 03:43:28,0.15568544102019125
9302,20.89,55.69,26.85,2015-12-14 03:45:58,0.1562167906482466
9303,20.81,55.69,26.85,2015-12-14 03:48:28,0.1519659936238044
9304,20.62,55.69,26.85,2015-12-14 03:50:58,0.14187035069075457
9305,20.65,55.69,26.85,2015-12-14 03:53:28,0.14346439957492024
9306,20.66,55.73,26.81,2015-12-14 03:55:58,0.1439957492029756
9307,20.62,55.69,26.85,2015-12-14 03:58:28,0.14187035069075457
9308,21.18,55.89,26.65,2015-12-14 04:00:58,0.17162592986184907
9309,20.97,55.69,26.85,2015-12-14 04:03:28,0.16046758767268857
9310,20.74,55.73,26.8,2015-12-14 04:05:59,0.14824654622741756
9311,20.89,55.73,26.8,2015-12-14 04:08:29,0.1562167906482466
9312,20.97,55.69,26.85,2015-12-14 04:10:59,0.16046758767268857
9313,22.31,55.71,26.83,2015-12-14 04:13:29,0.23166843783209343
9314,21.2,55.83,26.71,2015-12-14 04:15:59,0.17268862911795957
9315,20.85,55.94,26.6,2015-12-14 04:18:29,0.15409139213602557
9316,20.98,55.91,26.63,2015-12-14 04:20:59,0.1609989373007439
9317,20.84,55.94,26.6,2015-12-14 04:23:29,0.15356004250797026
9318,21.39,56.04,26.5,2015-12-14 04:25:59,0.18278427205100958
9319,21.18,55.84,26.71,2015-12-14 04:28:29,0.17162592986184907
