,co,umidade,temperatura,data,conormal
7541,20.67,47.61,28.02,2015-12-11 02:20:53,0.1445270988310309
7542,20.64,47.78,27.85,2015-12-11 02:23:23,0.14293304994686507
7543,20.66,47.79,27.84,2015-12-11 02:25:53,0.1439957492029756
7544,20.51,47.79,27.84,2015-12-11 02:28:23,0.13602550478214676
7545,20.4,47.79,27.84,2015-12-11 02:30:53,0.13018065887353872
7546,20.49,47.73,27.91,2015-12-11 02:33:23,0.13496280552603607
7547,20.94,47.8,27.84,2015-12-11 02:35:53,0.15887353878852292
7548,20.8,47.81,27.84,2015-12-11 02:38:23,0.15143464399574924
7549,20.94,47.83,27.84,2015-12-11 02:40:53,0.15887353878852292
7550,20.88,47.82,27.84,2015-12-11 02:43:23,0.15568544102019125
7551,21.32,47.8,27.84,2015-12-11 02:45:53,0.17906482465462276
7552,21.56,47.86,27.84,2015-12-11 02:48:23,0.1918172157279489
7553,21.2,48.32,27.84,2015-12-11 02:50:53,0.17268862911795957
7554,20.97,48.33,27.84,2015-12-11 02:53:24,0.16046758767268857
7555,20.91,48.51,27.84,2015-12-11 02:55:54,0.15727948990435708
7556,20.69,48.66,27.84,2015-12-11 02:58:24,0.14558979808714143
7557,21.01,48.21,27.84,2015-12-11 03:00:54,0.16259298618490975
7558,20.78,48.1,27.84,2015-12-11 03:03:24,0.15037194473963875
7559,20.96,47.95,27.84,2015-12-11 03:05:54,0.15993623804463342
7560,21.03,48.56,27.84,2015-12-11 03:08:24,0.16365568544102024
7561,21.39,48.77,27.84,2015-12-11 03:10:54,0.18278427205100958
7562,22.31,48.78,27.84,2015-12-11 03:13:24,0.23166843783209343
7563,22.02,48.87,27.84,2015-12-11 03:15:54,0.21625929861849094
7564,22.26,49.75,27.84,2015-12-11 03:18:24,0.2290116896918173
7565,22.4,50.73,27.84,2015-12-11 03:20:54,0.23645058448459078
7566,22.91,51.6,27.84,2015-12-11 03:23:25,0.2635494155154091
7567,22.42,51.73,27.84,2015-12-11 03:25:55,0.23751328374070146
7568,22.49,51.75,27.84,2015-12-11 03:28:25,0.2412327311370881
7569,22.5,51.74,27.84,2015-12-11 03:30:55,0.24176408076514344
7570,22.69,51.76,27.84,2015-12-11 03:33:25,0.2518597236981935
7571,22.73,51.76,27.84,2015-12-11 03:35:55,0.25398512221041447
7572,22.65,52.2,27.84,2015-12-11 03:38:25,0.24973432518597227
7573,22.79,52.71,27.84,2015-12-11 03:40:55,0.257173219978746
7574,22.31,52.71,27.84,2015-12-11 03:43:25,0.23166843783209343
7575,22.16,52.41,27.84,2015-12-11 03:45:55,0.22369819341126462
7576,21.73,51.91,27.84,2015-12-11 03:48:25,0.20085015940488843
7577,21.88,51.77,27.84,2015-12-11 03:50:55,0.20882040382571726
7578,22.3,51.75,27.84,2015-12-11 03:53:25,0.23113708820403828
7579,21.96,51.75,27.84,2015-12-11 03:55:56,0.21307120085015943
7580,22.2,51.3,27.66,2015-12-11 03:58:26,0.2258235919234856
7581,21.77,50.86,27.75,2015-12-11 04:00:56,0.20297555791710944
7582,21.55,50.58,27.84,2015-12-11 04:03:26,0.19128586609989376
7583,21.17,49.94,27.84,2015-12-11 04:05:56,0.17109458023379392
7584,21.34,49.82,27.84,2015-12-11 04:08:26,0.18012752391073325
7585,21.17,49.8,27.84,2015-12-11 04:10:56,0.17109458023379392
7586,21.1,49.8,27.84,2015-12-11 04:13:26,0.1673751328374071
7587,20.75,49.79,27.84,2015-12-11 04:15:56,0.1487778958554729
7588,21.01,49.79,27.84,2015-12-11 04:18:26,0.16259298618490975
7589,20.8,49.79,27.84,2015-12-11 04:20:56,0.15143464399574924
7590,21.04,49.78,27.84,2015-12-11 04:23:26,0.16418703506907542
7591,21.25,49.82,27.84,2015-12-11 04:25:57,0.17534537725823593
7592,21.01,50.31,27.84,2015-12-11 04:28:27,0.16259298618490975
7593,20.87,50.2,27.84,2015-12-11 04:30:57,0.1551540913921361
7594,21.17,49.95,27.84,2015-12-11 04:33:27,0.17109458023379392
7595,20.87,49.9,27.84,2015-12-11 04:35:57,0.1551540913921361
7596,21.43,49.83,27.84,2015-12-11 04:38:27,0.1849096705632306
7597,20.65,49.79,27.84,2015-12-11 04:40:57,0.14346439957492024
7598,20.8,48.77,27.84,2015-12-11 04:43:27,0.15143464399574924
7599,21.03,47.87,27.84,2015-12-11 04:45:57,0.16365568544102024
7600,21.04,47.8,27.84,2015-12-11 04:48:27,0.16418703506907542
7601,21.92,47.79,27.84,2015-12-11 04:50:57,0.21094580233793844
7602,21.68,47.77,27.84,2015-12-11 04:53:27,0.1981934112646121
7603,21.44,47.32,27.83,2015-12-11 04:55:58,0.18544102019128594
7604,21.5,46.87,27.8,2015-12-11 04:58:28,0.18862911795961743
7605,20.94,46.82,27.79,2015-12-11 05:00:58,0.15887353878852292
7606,20.91,46.79,27.83,2015-12-11 05:03:28,0.15727948990435708
7607,20.82,46.77,27.84,2015-12-11 05:05:58,0.15249734325185973
7608,21.38,46.77,27.76,2015-12-11 05:08:28,0.18225292242295424
7609,20.97,46.76,27.77,2015-12-11 05:10:58,0.16046758767268857
7610,20.79,46.76,27.77,2015-12-11 05:13:28,0.1509032943676939
7611,20.84,46.77,27.73,2015-12-11 05:15:58,0.15356004250797026
7612,21.03,46.77,27.64,2015-12-11 05:18:28,0.16365568544102024
7613,20.89,46.77,27.67,2015-12-11 05:20:59,0.1562167906482466
7614,20.95,46.77,27.62,2015-12-11 05:23:29,0.15940488841657807
7615,20.95,46.76,27.65,2015-12-11 05:25:59,0.15940488841657807
7616,21.32,46.76,27.53,2015-12-11 05:28:29,0.17906482465462276
7617,20.9,46.53,27.69,2015-12-11 05:30:59,0.15674814027630174
7618,20.72,45.91,27.66,2015-12-11 05:33:29,0.14718384697130707
7619,20.74,45.91,27.79,2015-12-11 05:35:59,0.14824654622741756
7620,20.01,45.8,27.81,2015-12-11 05:38:29,0.10945802337938373
7621,20.28,45.77,27.84,2015-12-11 05:40:59,0.12380446333687574
7622,20.27,45.77,27.84,2015-12-11 05:43:29,0.1232731137088204
7623,20.18,45.76,27.84,2015-12-11 05:45:59,0.11849096705632306
7624,20.75,45.76,27.84,2015-12-11 05:48:30,0.1487778958554729
7625,21.02,45.76,27.75,2015-12-11 05:51:00,0.1631243358129649
7626,20.94,45.77,27.79,2015-12-11 05:53:30,0.15887353878852292
7627,21.17,45.77,27.57,2015-12-11 05:56:00,0.17109458023379392
7628,21.21,45.78,27.51,2015-12-11 05:58:30,0.1732199787460149
7629,20.75,45.82,27.84,2015-12-11 06:01:00,0.1487778958554729
7630,20.06,45.8,27.84,2015-12-11 06:03:30,0.11211477151965989
7631,19.95,45.77,27.84,2015-12-11 06:06:00,0.10626992561105206
7632,20.59,45.77,27.84,2015-12-11 06:08:30,0.14027630180658873
7633,20.85,45.76,27.84,2015-12-11 06:11:00,0.15409139213602557
7634,20.99,45.76,27.84,2015-12-11 06:13:30,0.16153028692879906
7635,20.95,45.76,27.84,2015-12-11 06:16:01,0.15940488841657807
7636,21.86,45.76,27.84,2015-12-11 06:18:31,0.20775770456960677
7637,21.77,45.76,27.84,2015-12-11 06:21:01,0.20297555791710944
7638,21.69,45.76,27.84,2015-12-11 06:23:31,0.19872476089266744
7639,22.49,45.75,27.84,2015-12-11 06:26:01,0.2412327311370881
7640,23.12,45.76,27.84,2015-12-11 06:28:31,0.2747077577045696
7641,22.92,45.76,27.84,2015-12-11 06:31:01,0.26408076514346446
7642,23.97,45.77,27.84,2015-12-11 06:33:31,0.31987247608926667
7643,22.43,45.77,27.84,2015-12-11 06:36:01,0.23804463336875661
7644,22.71,45.76,27.84,2015-12-11 06:38:31,0.25292242295430395
7645,22.58,45.76,27.84,2015-12-11 06:41:01,0.24601487778958545
7646,22.57,45.45,27.84,2015-12-11 06:43:31,0.2454835281615303
7647,23.66,44.79,27.84,2015-12-11 06:46:02,0.30340063761955366
7648,22.15,44.77,27.84,2015-12-11 06:48:32,0.22316684378320928
7649,22.79,44.76,27.84,2015-12-11 06:51:02,0.257173219978746
7650,22.32,44.76,27.84,2015-12-11 06:53:32,0.23219978746014877
7651,22.82,44.75,27.84,2015-12-11 06:56:02,0.2587672688629118
7652,23.62,44.75,27.84,2015-12-11 06:58:32,0.30127523910733267
7653,22.88,44.76,27.84,2015-12-11 07:01:02,0.2619553666312433
7654,22.74,44.71,27.84,2015-12-11 07:03:32,0.2545164718384696
7655,22.45,44.45,27.84,2015-12-11 07:06:02,0.2391073326248671
7656,24.05,44.57,27.84,2015-12-11 07:08:32,0.3241232731137088
7657,22.58,43.93,28.21,2015-12-11 07:11:02,0.24601487778958545
7658,22.66,43.89,27.85,2015-12-11 07:13:32,0.2502656748140276
7659,24.43,43.8,27.84,2015-12-11 07:16:03,0.34431455897980867
7660,23.4,43.83,27.84,2015-12-11 07:18:33,0.2895855472901168
7661,23.01,43.97,27.84,2015-12-11 07:21:03,0.26886291179596183
7662,23.36,43.79,27.84,2015-12-11 07:23:33,0.28746014877789583
7663,24.01,43.79,27.84,2015-12-11 07:26:03,0.3219978746014878
7664,25.11,43.79,27.84,2015-12-11 07:28:33,0.38044633368756636
7665,25.03,43.68,27.98,2015-12-11 07:31:03,0.37619553666312433
7666,23.92,43.15,28.49,2015-12-11 07:33:33,0.3172157279489905
7667,23.38,43.49,28.14,2015-12-11 07:36:03,0.2885228480340063
7668,24.18,43.06,28.57,2015-12-11 07:38:33,0.3310308182784272
7669,25.43,42.9,28.73,2015-12-11 07:41:03,0.3974495217853347
7670,26.1,42.99,28.64,2015-12-11 07:43:33,0.4330499468650372
7671,24.86,42.81,28.82,2015-12-11 07:46:03,0.36716259298618487
7672,25.27,42.79,28.84,2015-12-11 07:48:34,0.38894792773645054
7673,25.6,42.97,28.65,2015-12-11 07:51:04,0.40648246546227423
7674,25.82,42.88,28.74,2015-12-11 07:53:34,0.41817215727948986
7675,26.61,42.86,28.8,2015-12-11 07:56:04,0.4601487778958554
7676,24.41,42.83,28.84,2015-12-11 07:58:34,0.34325185972369815
7677,26.64,42.82,28.84,2015-12-11 08:01:04,0.4617428267800212
7678,26.8,42.82,28.84,2015-12-11 08:03:34,0.4702444208289054
7679,26.1,42.84,28.84,2015-12-11 08:06:04,0.4330499468650372
7680,24.8,42.85,28.84,2015-12-11 08:08:34,0.36397449521785336
7681,24.43,42.82,28.84,2015-12-11 08:11:04,0.34431455897980867
7682,25.84,42.79,28.84,2015-12-11 08:13:34,0.4192348565356004
7683,24.58,42.79,28.84,2015-12-11 08:16:05,0.3522848034006375
7684,24.68,42.79,28.84,2015-12-11 08:18:35,0.35759829968119017
7685,24.77,42.79,28.84,2015-12-11 08:21:05,0.3623804463336875
7686,24.39,42.79,28.84,2015-12-11 08:23:35,0.3421891604675877
7687,24.84,42.79,28.84,2015-12-11 08:26:05,0.36609989373007434
7688,24.72,42.79,28.84,2015-12-11 08:28:35,0.35972369819341116
7689,25.94,42.78,29.33,2015-12-11 08:31:05,0.42454835281615305
7690,26.89,42.65,29.76,2015-12-11 08:33:35,0.47502656748140276
7691,25.95,41.89,29.2,2015-12-11 08:36:05,0.42507970244420823
7692,26.71,41.86,29.68,2015-12-11 08:38:35,0.46546227417640806
7693,25.98,41.81,29.83,2015-12-11 08:41:05,0.42667375132837404
7694,24.71,41.79,29.83,2015-12-11 08:43:35,0.35919234856535603
7695,24.6,41.6,29.83,2015-12-11 08:46:06,0.3533475026567482
7696,25.38,40.03,30.64,2015-12-11 08:48:36,0.3947927736450583
7697,25.06,39.49,30.39,2015-12-11 08:51:06,0.37778958554729003
7698,25.33,39.34,30.3,2015-12-11 08:53:36,0.392136025504782
7699,24.36,38.87,30.39,2015-12-11 08:56:06,0.3405951115834218
7700,24.46,37.88,30.83,2015-12-11 08:58:36,0.3459086078639745
7701,23.5,38.02,30.61,2015-12-11 09:01:06,0.2948990435706695
7702,24.66,38.64,29.99,2015-12-11 09:03:36,0.3565356004250797
7703,24.6,38.73,29.9,2015-12-11 09:06:06,0.3533475026567482
7704,23.73,37.66,30.48,2015-12-11 09:08:36,0.3071200850159405
7705,23.31,37.01,30.83,2015-12-11 09:11:07,0.28480340063761944
7706,23.81,36.83,30.83,2015-12-11 09:13:37,0.3113708820403825
7707,24.1,36.85,30.41,2015-12-11 09:16:07,0.32678002125398514
7708,26.35,37.65,29.83,2015-12-11 09:18:37,0.4463336875664187
7709,25.36,37.32,30.22,2015-12-11 09:21:07,0.39373007438894786
7710,24.73,36.4,30.46,2015-12-11 09:23:37,0.3602550478214665
7711,25.11,35.9,30.83,2015-12-11 09:26:07,0.38044633368756636
7712,24.34,35.92,30.83,2015-12-11 09:28:37,0.33953241232731135
7713,24.57,35.87,30.8,2015-12-11 09:31:07,0.3517534537725823
7714,23.16,35.84,30.83,2015-12-11 09:33:37,0.2768331562167906
7715,23.6,35.83,30.83,2015-12-11 09:36:07,0.30021253985122215
7716,23.25,35.83,30.83,2015-12-11 09:38:37,0.281615302869288
7717,23.2,35.82,30.83,2015-12-11 09:41:08,0.27895855472901165
7718,23.06,35.8,30.83,2015-12-11 09:43:38,0.27151965993623794
7719,24.23,35.8,30.83,2015-12-11 09:46:08,0.3336875664187035
7720,23.05,35.79,30.83,2015-12-11 09:48:38,0.2709883103081828
7721,23.58,35.8,30.83,2015-12-11 09:51:08,0.29914984059511146
7722,24.95,35.81,30.83,2015-12-11 09:53:38,0.3719447396386822
7723,24.04,35.27,30.83,2015-12-11 09:56:08,0.32359192348565347
7724,24.03,34.83,30.83,2015-12-11 09:58:38,0.32306057385759834
7725,23.32,34.82,30.83,2015-12-11 10:01:08,0.2853347502656748
7726,22.36,34.82,30.93,2015-12-11 10:03:38,0.2343251859723698
7727,23.13,34.82,31.44,2015-12-11 10:06:08,0.2752391073326248
7728,22.96,34.81,31.56,2015-12-11 10:08:39,0.26620616365568545
7729,23.97,33.99,31.82,2015-12-11 10:11:09,0.31987247608926667
7730,23.73,33.86,31.83,2015-12-11 10:13:39,0.3071200850159405
7731,24.32,33.53,32.11,2015-12-11 10:16:09,0.33846971307120083
7732,22.97,33.62,32.01,2015-12-11 10:18:39,0.2667375132837406
7733,23.24,33.61,32.02,2015-12-11 10:21:09,0.28108395324123264
7734,22.4,33.81,31.83,2015-12-11 10:23:39,0.23645058448459078
7735,22.46,33.82,31.82,2015-12-11 10:26:09,0.23963868225292245
7736,22.65,33.81,31.82,2015-12-11 10:28:39,0.24973432518597227
7737,23.51,33.81,31.82,2015-12-11 10:31:09,0.2954303931987248
7738,23.47,33.19,32.44,2015-12-11 10:33:39,0.2933049946865036
7739,23.29,32.47,32.71,2015-12-11 10:36:09,0.283740701381509
7740,22.57,31.9,32.82,2015-12-11 10:38:39,0.2454835281615303
7741,21.95,31.84,32.82,2015-12-11 10:41:09,0.21253985122210411
7742,22.18,31.84,32.94,2015-12-11 10:43:39,0.22476089266737512
7743,22.84,31.83,32.83,2015-12-11 10:46:09,0.2598299681190223
7744,22.26,31.83,33.18,2015-12-11 10:48:39,0.2290116896918173
7745,23.23,31.83,32.82,2015-12-11 10:51:09,0.28055260361317746
7746,23.94,31.83,32.82,2015-12-11 10:53:40,0.318278427205101
7747,24.35,31.83,32.82,2015-12-11 10:56:10,0.3400637619553667
7748,22.53,32.06,32.59,2015-12-11 10:58:40,0.2433581296493093
7749,22.43,32.82,31.83,2015-12-11 11:01:10,0.23804463336875661
7750,22.84,32.84,31.82,2015-12-11 11:03:40,0.2598299681190223
7751,22.47,32.84,31.82,2015-12-11 11:06:10,0.2401700318809776
7752,22.25,32.86,31.82,2015-12-11 11:08:40,0.22848034006376194
7753,21.84,32.88,31.82,2015-12-11 11:11:10,0.20669500531349627
7754,22.47,32.84,31.82,2015-12-11 11:13:40,0.2401700318809776
7755,22.29,32.83,31.82,2015-12-11 11:16:10,0.23060573857598293
7756,22.69,32.83,31.82,2015-12-11 11:18:40,0.2518597236981935
7757,21.12,32.83,31.82,2015-12-11 11:21:10,0.1684378320935176
7758,21.91,32.83,31.79,2015-12-11 11:23:40,0.2104144527098831
7759,22.46,32.83,31.69,2015-12-11 11:26:10,0.23963868225292245
7760,22.77,32.84,31.56,2015-12-11 11:28:40,0.25611052072263546
7761,22.02,32.84,31.82,2015-12-11 11:31:10,0.21625929861849094
7762,21.89,32.84,31.82,2015-12-11 11:33:40,0.2093517534537726
7763,23.19,32.83,31.82,2015-12-11 11:36:10,0.2784272051009565
7764,22.54,32.79,31.86,2015-12-11 11:38:40,0.24388947927736446
7765,21.75,32.55,32.1,2015-12-11 11:41:11,0.20191285866099892
7766,21.02,31.98,32.66,2015-12-11 11:43:41,0.1631243358129649
7767,23.63,31.83,32.82,2015-12-11 11:46:11,0.3018065887353878
7768,23.25,32.17,32.47,2015-12-11 11:48:41,0.281615302869288
7769,21.35,31.97,32.68,2015-12-11 11:51:11,0.1806588735387886
7770,21.33,31.98,32.65,2015-12-11 11:53:41,0.1795961742826779
7771,21.86,31.91,32.72,2015-12-11 11:56:11,0.20775770456960677
7772,23.45,32.05,32.58,2015-12-11 11:58:41,0.29224229543039315
7773,21.1,31.96,32.68,2015-12-11 12:01:11,0.1673751328374071
7774,22.69,32.44,32.2,2015-12-11 12:03:41,0.2518597236981935
7775,21.99,32.14,32.5,2015-12-11 12:06:11,0.2146652497343251
7776,21.73,31.83,32.81,2015-12-11 12:08:41,0.20085015940488843
7777,22.18,31.82,32.82,2015-12-11 12:11:11,0.22476089266737512
7778,21.11,31.82,32.82,2015-12-11 12:13:41,0.16790648246546225
7779,20.4,31.82,33.23,2015-12-11 12:16:11,0.13018065887353872
7780,23.77,31.82,33.06,2015-12-11 12:18:41,0.3092454835281615
7781,21.68,31.82,33.41,2015-12-11 12:21:11,0.1981934112646121
7782,21.58,31.82,32.92,2015-12-11 12:23:41,0.19287991498405943
7783,21.12,31.79,33.7,2015-12-11 12:26:12,0.1684378320935176
7784,21.54,30.9,33.81,2015-12-11 12:28:42,0.19075451647183841
7785,22.34,30.87,33.79,2015-12-11 12:31:12,0.2332624867162593
7786,21.95,30.86,33.81,2015-12-11 12:33:42,0.21253985122210411
7787,21.55,30.85,33.58,2015-12-11 12:36:12,0.19128586609989376
7788,21.25,30.86,32.94,2015-12-11 12:38:42,0.17534537725823593
7789,20.49,30.67,34.01,2015-12-11 12:41:12,0.13496280552603607
7790,21.99,30.54,34.1,2015-12-11 12:43:42,0.2146652497343251
7791,21.71,31.81,33.82,2015-12-11 12:46:12,0.19978746014877793
7792,21.69,31.82,33.81,2015-12-11 12:48:42,0.19872476089266744
7793,22.03,31.82,33.58,2015-12-11 12:51:12,0.21679064824654629
7794,21.67,31.83,32.82,2015-12-11 12:53:42,0.19766206163655695
7795,21.74,31.83,33.67,2015-12-11 12:56:12,0.20138150903294358
7796,21.98,31.83,33.81,2015-12-11 12:58:42,0.21413390010626995
7797,21.96,31.83,33.81,2015-12-11 13:01:13,0.21307120085015943
7798,22.29,31.83,33.75,2015-12-11 13:03:43,0.23060573857598293
7799,21.75,31.83,33.81,2015-12-11 13:06:13,0.20191285866099892
7800,21.9,31.83,33.81,2015-12-11 13:08:43,0.20988310308182775
7801,22.17,31.83,33.81,2015-12-11 13:11:13,0.22422954303931997
7802,21.45,31.83,33.81,2015-12-11 13:13:43,0.1859723698193411
7803,21.62,31.82,33.82,2015-12-11 13:16:13,0.1950053134962806
7804,21.57,31.83,33.81,2015-12-11 13:18:43,0.19234856535600425
7805,21.85,31.83,33.81,2015-12-11 13:21:13,0.20722635494155162
7806,21.7,31.83,33.74,2015-12-11 13:23:43,0.1992561105207226
7807,21.82,31.83,32.82,2015-12-11 13:26:13,0.20563230605738578
7808,21.7,32.09,32.56,2015-12-11 13:28:43,0.1992561105207226
7809,21.81,33.2,31.83,2015-12-11 13:31:13,0.20510095642933043
7810,22.21,33.81,31.76,2015-12-11 13:33:43,0.22635494155154096
7811,22.93,33.82,31.82,2015-12-11 13:36:13,0.26461211477151964
7812,23.7,34.39,30.83,2015-12-11 13:38:43,0.30552603613177465
7813,23.29,35.28,30.35,2015-12-11 13:41:14,0.283740701381509
7814,22.57,35.02,30.62,2015-12-11 13:43:44,0.2454835281615303
7815,23.5,35.81,29.84,2015-12-11 13:46:14,0.2948990435706695
7816,23.92,36.79,29.83,2015-12-11 13:48:44,0.3172157279489905
7817,23.65,36.81,29.67,2015-12-11 13:51:14,0.3028692879914983
7818,23.79,36.82,29.09,2015-12-11 13:53:44,0.31030818278427197
7819,24.11,36.94,29.7,2015-12-11 13:56:14,0.3273113708820403
7820,23.51,37.67,28.84,2015-12-11 13:58:44,0.2954303931987248
7821,23.35,37.8,28.84,2015-12-11 14:01:14,0.28692879914984065
7822,23.92,38.79,28.84,2015-12-11 14:03:44,0.3172157279489905
7823,23.55,39.29,28.84,2015-12-11 14:06:14,0.2975557917109458
7824,24.84,39.8,28.84,2015-12-11 14:08:44,0.36609989373007434
7825,23.58,39.83,28.84,2015-12-11 14:11:15,0.29914984059511146
7826,23.91,40.77,28.84,2015-12-11 14:13:45,0.31668437832093516
7827,24.75,40.78,28.84,2015-12-11 14:16:15,0.361317747077577
7828,24.06,40.79,28.84,2015-12-11 14:18:45,0.324654622741764
7829,23.92,41.77,28.84,2015-12-11 14:21:15,0.3172157279489905
7830,22.6,41.1,28.84,2015-12-11 14:23:45,0.24707757704569613
7831,23.72,40.8,28.84,2015-12-11 14:26:15,0.30658873538788517
7832,24.66,40.79,28.84,2015-12-11 14:28:45,0.3565356004250797
7833,23.21,40.37,28.84,2015-12-11 14:31:15,0.279489904357067
7834,22.69,39.8,29.21,2015-12-11 14:33:45,0.2518597236981935
7835,22.3,39.17,29.63,2015-12-11 14:36:15,0.23113708820403828
7836,22.53,38.88,29.83,2015-12-11 14:38:46,0.2433581296493093
7837,23.06,38.83,29.67,2015-12-11 14:41:16,0.27151965993623794
7838,22.66,38.86,29.78,2015-12-11 14:43:46,0.2502656748140276
7839,23.77,38.8,29.79,2015-12-11 14:46:16,0.3092454835281615
7840,22.97,38.47,30.17,2015-12-11 14:48:46,0.2667375132837406
7841,22.62,37.8,30.27,2015-12-11 14:51:16,0.24814027630180663
7842,22.44,37.6,30.13,2015-12-11 14:53:46,0.23857598299681196
7843,23.4,37.27,30.43,2015-12-11 14:56:16,0.2895855472901168
7844,22.64,36.9,30.72,2015-12-11 14:58:46,0.24920297555791712
7845,22.71,35.83,30.83,2015-12-11 15:01:16,0.25292242295430395
7846,22.9,36.01,30.63,2015-12-11 15:03:46,0.26301806588735377
7847,22.53,36.28,30.35,2015-12-11 15:06:17,0.2433581296493093
7848,22.23,36.31,30.33,2015-12-11 15:08:47,0.22741764080765145
7849,22.96,36.61,30.02,2015-12-11 15:11:17,0.26620616365568545
7850,22.35,36.62,30.01,2015-12-11 15:13:47,0.23379383634431464
7851,23.64,36.79,29.84,2015-12-11 15:16:17,0.30233793836344314
7852,23.39,36.51,30.13,2015-12-11 15:18:47,0.28905419766206164
7853,22.93,36.21,30.43,2015-12-11 15:21:17,0.26461211477151964
7854,23.65,36.08,30.56,2015-12-11 15:23:47,0.3028692879914983
7855,23.56,36.41,30.23,2015-12-11 15:26:17,0.298087141339001
7856,22.74,36.79,29.84,2015-12-11 15:28:47,0.2545164718384696
7857,22.36,36.68,29.95,2015-12-11 15:31:17,0.2343251859723698
7858,23.23,35.99,30.65,2015-12-11 15:33:48,0.28055260361317746
7859,23.72,36.13,30.51,2015-12-11 15:36:18,0.30658873538788517
7860,23.72,35.99,30.66,2015-12-11 15:38:48,0.30658873538788517
7861,23.36,36.84,29.91,2015-12-11 15:41:18,0.28746014877789583
